,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.75,0.75,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8269230769230769,0.8269230769230769,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7115384615384616,0.7115384615384616,0.16420531272888184,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.75,0.75,0.16420531272888184,0,0.010914403915768941,0.008413456892538723,0.008789419274925298,0.01170492932244093,0.00733803149001826,0.011276646748574594,0.0056540725309535455,0.012553685368383844,0.038544385159780946,0.056755127177655476,0.04730544055991304,0.0377274429041369,0.02360023755212599,0.012865984073588922,0.016059950690521144,0.012510671849705985,0.019935312421791803,0.007519729359686221,0.013803648409594383,0.029763918642129794,0.04329186540806071,0.017373231820752004,0.01486533803769243,0.008291801337239854,0.007691580564506129,0.016729204254205033,0.02367796250197051,0.02865720189472264,0.011665469659430334,0.009716152499273817,0.01899072559440432,0.010220356671803316,0.014965970980949811,0.015176949673855699,0.011165527732830466,0.02582149691396801,0.012358667751783034,0.007636470658149003,0.010393322829841518,0.007733253163954133,0.005419599641612586,0.012131555719267051,0.013276001540150972,0.017259679443516848,0.0269234453360423,0.011380617835554283,0.014502724377236606,0.030801574685223126,0.033516734232902155,0.007573155259767168,0.02176060032402654,0.01655440822759763,0.009471242790210423,0.007323328524255663,0.014897311108284584,0.008112475729711244,0.008649528246285544,0.016276000840694787,0.00814745973400799,0.006563512110025182
4,sonar,001 knn,004 l1,0.7115384615384616,0.7115384615384616,0.004444122314453125,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8076923076923077,0.8076923076923077,0.014598846435546875,0,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7884615384615384,0.7884615384615384,0.014598846435546875,0,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.03319502074688796,0.0,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.04149377593360992,0.04149377593360992,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.016597510373444035,0.008298755186721962,0.03319502074688796,0.024896265560165998,0.024896265560165998,0.016597510373444035,0.04149377593360992,0.03319502074688796,0.03319502074688796,0.008298755186721962,0.08298755186721996,0.06639004149377592,0.049792531120331995,0.05809128630705396,0.024896265560165998,0.024896265560165998,0.03319502074688796,0.024896265560165998,0.024896265560165998,0.04149377593360992,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.016597510373444035,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.024896265560165998,0.016597510373444035,0.049792531120331995,0.024896265560165998,0.016597510373444035,0.008298755186721962,0.03319502074688796,0.04149377593360992,0.05809128630705396,0.03319502074688796,0.049792531120331995,0.09958506224066388,0.06639004149377592
7,sonar,001 knn,006 forward selection,0.8269230769230769,0.8269230769230769,35.34074568748474,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7884615384615384,0.7884615384615384,27.997769117355347,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7692307692307693,0.7692307692307693,35.66859817504883,0,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False
