,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8786127167630058,0.8786127167630058,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.838150289017341,0.8381502890173411,0.16184306144714355,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.16184306144714355,0,0.010158852895311552,0.07833610367562402,0.08123982740873145,0.017094374904707613,0.07629412596139035,0.026164172828988922,0.09336515870042456,0.2983151258806364,0.056757936862731936,0.08884935608432568,0.01215003309365461,0.012674053847817888,0.06539511471369465,0.08320576314196051
4,australian,001 knn,004 l1,0.8554913294797688,0.8554913294797687,0.012474775314331055,0,False,False,False,True,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.041953325271606445,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8497109826589595,0.8497109826589595,0.041953325271606445,0,0.7965169569202566,0.0,0.026743075453677156,0.9248395967002749,0.5062082139446036,0.32722273143904673,0.1241642788920726,1.0,0.8698441796516957,0.10724106324472961,0.7928505957836847,0.9743354720439963,0.24068767908309452,0.38777459407831905
7,australian,001 knn,006 forward selection,0.838150289017341,0.8381502890173411,3.3805973529815674,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8554913294797688,0.8554913294797687,3.395031213760376,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.838150289017341,0.8381502890173411,3.4714672565460205,0,False,False,True,False,False,True,True,True,False,False,False,True,False,True
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,33.840187072753906,29,True,False,False,False,True,True,True,True,True,True,True,False,False,False
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,88.18638825416565,101,0.5871616558436706,0.08322383151680862,0.09708589410193554,0.4272720779830309,0.8378792577248259,0.6328716718807221,0.23450398994739172,0.15521571083188967,0.4760560713725558,0.027206183051962214,0.938422651260034,0.9476241442813635,0.07185366949846242,0.30219746521178315
