,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8323699421965318,0.8323699421965318,0.16343021392822266,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.838150289017341,0.8381502890173411,0.16343021392822266,0,0.009760363350975892,0.07355578833121529,0.07877643402947705,0.02102286005207819,0.07627745089876227,0.027486066253471164,0.08867104353337632,0.30232963848868266,0.05061690979873038,0.10768022993611792,0.012087926899639955,0.016616863514001146,0.06210667643102875,0.073011748482443
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.0041468143463134766,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.05706644058227539,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8323699421965318,0.8323699421965318,0.05706644058227539,0,0.8087855297157622,0.0,0.04549590536851689,0.8983634797588286,0.47861692447679705,0.347114556416882,0.08735213830755229,1.0,0.8535745047372955,0.10422049956933678,0.7863910422049957,0.9483204134366925,0.24749772520473157,0.4112829845313922
7,australian,001 knn,006 forward selection,0.8323699421965318,0.8323699421965318,5.179329872131348,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8323699421965318,0.8323699421965318,3.390519857406616,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8323699421965318,0.8323699421965318,3.4767074584960938,0,True,True,False,True,False,False,True,True,True,False,True,False,True,False
10,australian,001 knn,009 bayesian selection,0.8554913294797688,0.8554913294797687,34.137027978897095,9,False,False,False,False,True,True,True,True,True,True,True,True,True,True
11,australian,001 knn,013 bayesian weighting,0.8670520231213873,0.8670520231213873,87.50617456436157,249,0.5901783536793102,0.9779524088211123,0.8285349095410917,0.6188658522194063,0.25823473388930784,0.06226399401210303,0.005746798175754754,0.6921051888986329,0.6406680934363593,0.05686868971619598,0.3400742948637858,0.032202588422994775,0.4843065379790412,0.695455654505576
