,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13952159881591797,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13952159881591797,0,0.09235190838443255,0.031629100675287264,0.4113914703272792,0.46462752061300105
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003648519515991211,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03061842918395996,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03061842918395996,0,0.08799999999999997,0.31200000000000006,0.0,0.488
7,iris,001 knn,006 forward selection,0.34210526315789475,0.34210526315789475,0.9497478008270264,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8097195625305176,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.935943603515625,0,False,True,True,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.799193859100342,1,True,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.74529194831848,0,0.1271324240975883,0.24508234794048833,0.40224849956529574,0.7640505992807666
