,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.14023637771606445,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.14023637771606445,0,0.10631321661084141,0.02451780856307435,0.46142170751407025,0.40774726731201405
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0037469863891601562,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.011948347091674805,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.011948347091674805,0,0.11023622047244097,0.22834645669291342,0.0,0.5905511811023623
7,iris,001 knn,006 forward selection,0.3157894736842105,0.3157894736842105,0.9404218196868896,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,1.0466408729553223,0,False,False,True,True
9,iris,001 knn,008 stepwise selection,0.3157894736842105,0.3157894736842105,0.8353526592254639,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,28.184237241744995,0,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.16970539093018,0,0.6392288650997997,0.051095082486582455,0.8277541347175981,0.17904904886792228
