,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,28.957768566929133,0.6687899198187125,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,7.9476464831532905,0.9090972557898,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,29.29862525984252,0.6648913054510606,0.008383035659790039,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,19.41232970078741,0.777967723519754,0.008383035659790039,0,0.432462231510644,0.342178718682682,0.49503329698081827,0.14476035994821834,0.4263381687589583,0.6855412360898847,0.37703911182082583,0.24836888661941325,0.40516279547244677,0.48289597373180887,0.5027145222105862,0.3169005794113514,0.7427611416664351
4,boston,001 knn,003 feature importance selection,18.677363653543306,0.7863740398723285,0.2556748390197754,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,17.999683527559053,0.7941251374179055,0.2556748390197754,0,0.05351578052442722,0.0014513694177359666,0.00792055736035483,0.004078412082679735,0.018507668258164234,0.3494163244141833,0.013169076922615076,0.0506683213965543,0.004956268262528419,0.01289100437091107,0.015118786711849687,0.00990763330542098,0.45839879697257513
6,boston,001 knn,004 l1,18.221558803149605,0.7915873960291397,0.01666712760925293,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,17.969190803149605,0.7944739038524895,0.03579282760620117,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,17.991585133858266,0.794217764362581,0.03579282760620117,0,1.0,0.3777452415812591,0.8916544655929721,0.0,0.2768115942028985,1.0,0.9579710144927536,0.9318840579710145,0.7071742313323572,0.8916544655929721,0.8477306002928258,0.8405797101449275,1.0
9,boston,001 knn,006 forward selection,18.153941795275593,0.7923607786379485,7.483824729919434,0,False,False,False,False,False,True,False,False,True,False,False,False,True
10,boston,001 knn,007 backward selection,18.179950488188975,0.7920632991810855,8.840346574783325,0,False,False,False,False,True,True,False,False,False,True,True,True,True
11,boston,001 knn,008 stepwise selection,18.179950488188975,0.7920632991810855,10.506613492965698,0,False,False,False,False,True,True,False,False,False,True,True,True,True
12,boston,001 knn,009 bayesian selection,17.999194834645664,0.7941307269376453,33.26085567474365,89,True,False,True,True,False,True,True,True,False,False,False,True,True
13,boston,001 knn,013 bayesian weighting,15.559305952755906,0.8220374280474483,85.43335890769958,398,0.9005221922440978,0.8845322495967602,0.7252091648415396,0.8345874826535193,0.6613082810810296,0.12518683773861494,0.09280413536143584,0.7915890445368788,0.8743235489347934,0.8604819706031133,0.9391082277499879,0.4125310846137934,0.12940955351490582
