,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.15392804145812988,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.15392804145812988,0,0.22792883745324438,0.15718751258343744,0.019320867358173704,0.0023351829867176723,0.14478861048919306,0.2560377897381544,0.19240119939107944
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.0037107467651367188,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6547619047619048,0.6547619047619048,0.041311025619506836,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.7619047619047619,0.7619047619047619,0.041311025619506836,0,0.0,0.04914933837429114,1.0,0.9789103690685413,0.09073724007561434,0.1058601134215501,0.09073724007561434
7,ecoli,001 knn,006 forward selection,0.7738095238095238,0.7738095238095238,5.02037501335144,0,True,True,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.7738095238095238,0.7738095238095238,1.5440871715545654,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,2.493652582168579,0,True,True,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,30.04042911529541,36,True,True,True,True,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,75.72815012931824,100,0.9644209205275014,0.9216315861547122,0.2511149584708047,0.4333669654583774,0.15999092752320818,0.36714367518899405,0.02865700591286427
