,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.884393063583815,0.884393063583815,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.1407155990600586,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.884393063583815,0.884393063583815,0.1407155990600586,0,0.009981372766079707,0.0760734853927491,0.0769507143839689,0.017759781532226945,0.07657661447913741,0.03545068779806412,0.09366917423246812,0.27537176918535894,0.05400682911224633,0.10399053817842939,0.009689632100627857,0.012491711359963097,0.07578595431822654,0.0822017351604535
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.003300905227661133,0,False,False,False,False,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8670520231213873,0.8670520231213873,0.04254603385925293,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8670520231213873,0.8670520231213873,0.04254603385925293,0,0.8320738874895046,0.0,0.021758839528558505,0.8942065491183879,0.5349048050770626,0.4105793450881612,0.13417951042611065,1.0,0.853904282115869,0.13685978169605373,0.743073047858942,0.926112510495382,0.2556663644605621,0.30825022665457846
7,australian,001 knn,006 forward selection,0.8554913294797688,0.8554913294797687,3.5004422664642334,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8670520231213873,0.8670520231213873,3.3600850105285645,0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8439306358381503,0.8439306358381503,7.027320623397827,0,True,False,True,False,False,True,True,True,True,False,True,False,False,True
10,australian,001 knn,009 bayesian selection,0.9075144508670521,0.9075144508670521,34.152876138687134,49,True,False,True,False,True,False,False,True,True,True,False,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,87.61969995498657,155,0.8627404128793081,0.4760274727284289,0.09395894689746696,0.9349932606263929,0.8239375720485823,0.09561710068414125,0.45638650627325833,0.07051848524023731,0.9290490832421681,0.5473815461709911,0.8681805167205159,0.3347174026453443,0.18916312253935397,0.2198386375564948
