,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8076923076923077,0.8076923076923077,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.8076923076923077,0.8076923076923077,0.16204571723937988,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.8076923076923077,0.8076923076923077,0.16204571723937988,0,0.01890778247672442,0.008177257284049633,0.008026097686612227,0.008739769161915724,0.021154681457459308,0.011373762733034877,0.006930636446163879,0.0036022535799318947,0.03553078398084653,0.03856120111954092,0.09850218894462422,0.05040667328205072,0.01989833598831891,0.010469791901065385,0.009866677902152565,0.02356102731727603,0.017307644517774123,0.013661703713773714,0.007979186444251805,0.03034446270155167,0.015381558639684396,0.02043448616665729,0.01706665868230235,0.01199938749998231,0.004732916705544831,0.012773506082923837,0.013099450914280247,0.014940226756391537,0.008805128880119209,0.008314038578742694,0.012555236483754405,0.010944642334893296,0.00674170701516419,0.016167987615218093,0.014060279288437047,0.021995958064991567,0.011148499107369727,0.0062011388279849065,0.01935170729633687,0.008892789379051013,0.007953967490097939,0.011813890005936275,0.01666158780212241,0.012753093594604976,0.027635049918563418,0.023944569378364113,0.03584016149736826,0.024554827867311207,0.023499200998911923,0.00793429716097477,0.03007268780542365,0.02391685470074874,0.009802939841626775,0.004798098379910243,0.01024670498581096,0.0038491502316240446,0.005973133873814883,0.006747224788200903,0.008340886708728845,0.0050524500109070895
4,sonar,001 knn,004 l1,0.7692307692307693,0.7692307692307693,0.004199028015136719,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.75,0.75,0.015497207641601562,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,True,True
6,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.015497207641601562,0,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.018957345971563955,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.0,0.056872037914691975,0.04739336492891,0.028436018957345932,0.009478672985781977,0.06635071090047395,0.1800947867298578,0.03791469194312791,0.10426540284360186,0.03791469194312791,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.03791469194312791,0.04739336492891,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.028436018957345932,0.009478672985781977,0.04739336492891,0.028436018957345932,0.04739336492891,0.056872037914691975,0.03791469194312791,0.018957345971563955,0.056872037914691975,0.08530805687203791,0.06635071090047395
7,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,28.298742294311523,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8076923076923077,0.8076923076923077,28.06751823425293,0,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
9,sonar,001 knn,008 stepwise selection,0.8269230769230769,0.8269230769230769,28.510247230529785,0,False,True,True,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True
