,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8554913294797688,0.8554913294797687,0.1467132568359375,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8497109826589595,0.8497109826589595,0.1467132568359375,0,0.010453650302578577,0.07494635325374369,0.08246038783051897,0.016433059008912423,0.0703652260400581,0.02783526031132533,0.09821148227996769,0.2905068827978236,0.05067273974371838,0.08678275884045226,0.011773451802764599,0.012949500076232547,0.07606459963715438,0.0905446480747495
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.004158496856689453,0,False,False,False,False,True,False,True,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.054923295974731445,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.861271676300578,0.861271676300578,0.054923295974731445,0,0.834038950042337,0.0,0.014453477868112019,0.8950042337002541,0.4950316169828365,0.34462320067739205,0.1264679313459801,1.0,0.8492802709568162,0.20406435224386113,0.825571549534293,0.9661303979678239,0.2384823848238482,0.36133694670280037
7,australian,001 knn,006 forward selection,0.8323699421965318,0.8323699421965318,3.4493768215179443,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.861271676300578,0.861271676300578,3.354726791381836,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8554913294797688,0.8554913294797687,3.489133596420288,0,False,False,False,False,True,False,True,True,True,True,False,True,True,True
10,australian,001 knn,009 bayesian selection,0.8670520231213873,0.8670520231213873,34.06148862838745,4,True,False,False,True,False,False,False,True,True,False,False,False,False,True
11,australian,001 knn,013 bayesian weighting,0.9017341040462428,0.9017341040462428,88.38015913963318,467,0.9590331951233294,0.01810903105817417,0.897714140567181,0.2783475707141659,0.9617611611343344,0.7292632210998415,0.046553539711548686,0.05765777817866295,0.2513707203352095,0.7956386781771628,0.4738947028429479,0.04647837059781328,0.05617947695209288,0.7734269233123974
