,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6296296296296297,0.6296296296296297,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5185185185185185,0.5185185185185185,0.153275728225708,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.153275728225708,0,0.13792574753424208,0.09773825826000604,0.1772706392372786,0.1392502427236373,0.0749848812912262,0.09618421689468981,0.14249433618783042,0.10129187888257025,0.03285979898851929
4,glass,001 knn,004 l1,0.3888888888888889,0.3888888888888889,0.004316806793212891,0,False,False,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.01607036590576172,0,True,False,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5370370370370371,0.5370370370370371,0.01607036590576172,0,0.036363636363636376,0.018181818181818188,0.2727272727272727,0.07272727272727275,0.0,0.8909090909090909,0.018181818181818188,0.0,1.0
7,glass,001 knn,006 forward selection,0.5,0.5,5.369493007659912,0,True,False,True,False,False,True,True,False,False
8,glass,001 knn,007 backward selection,0.5185185185185185,0.5185185185185185,2.835822582244873,0,False,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.5,0.5,3.2091896533966064,0,True,False,True,False,False,True,True,False,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.56954789161682,30,True,True,False,False,False,False,False,True,False
11,glass,001 knn,013 bayesian weighting,0.7222222222222222,0.7222222222222222,78.47216272354126,268,0.7946137230842059,0.19649454801904392,0.058226068290701136,0.5657396709141487,0.46309679627992467,0.14861134405298043,0.9677376952764406,0.2721310238016158,0.58876413285088
