,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,702310.5664887337,0.806749367019276,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,490365.5150130134,0.865069029728597,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,801680.9390769412,0.7794062109875926,0.009654998779296875,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,627850.4905214868,0.8272381044796914,0.009654998779296875,0,0.40210130726780136,0.5642793621449526,0.26921186652575824,0.06446094872737777,0.0872090440404275,0.04907414054631199,0.3199235681402736,0.6320956005177367,0.6361049062133659,0.14154959530800573,0.2012386146200777
4,bike,001 knn,003 feature importance selection,709141.9467845579,0.8048696166220972,0.26813530921936035,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,869408.9985706336,0.7607698825707366,0.26813530921936035,0,0.05700316763291751,0.2783347308758818,0.0331455019225567,0.002665695969589753,0.01484286136307884,0.003588811454579226,0.020382257819746626,0.30697726524222885,0.18974376513703534,0.06217277687804174,0.031143165704343542
6,bike,001 knn,004 l1,869408.9985706336,0.7607698825707366,0.007490396499633789,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1789437.7959126025,0.507611015353719,0.04726672172546387,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1156466.248937462,0.6817820416039644,0.04726672172546387,0,0.44758654314968305,0.10921501706484638,0.34666016577279374,0.0,0.01901511457825451,0.05168210628961478,0.14236957581667475,0.9873232569478303,1.0,0.9980497318381277,0.9951243295953194
9,bike,001 knn,006 forward selection,1288030.9892228295,0.6455801523668335,10.244577646255493,0,True,True,False,False,False,False,False,True,True,True,True
10,bike,001 knn,007 backward selection,1202483.7301069284,0.6691196842530864,5.937632083892822,0,True,True,False,False,False,True,True,True,True,False,False
11,bike,001 knn,008 stepwise selection,1160976.5834935575,0.6805409595962167,5.107479810714722,0,True,True,False,False,False,False,False,True,True,True,True
12,bike,001 knn,009 bayesian selection,852267.1356844093,0.765486707307966,31.599374055862427,130,True,True,True,True,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,560134.962431694,0.8458709847044635,83.4758243560791,456,0.498526289814689,0.2711879648466499,0.22470856078282417,0.7931434819583247,0.5333371005417101,0.9709232814360814,0.9994494165226069,0.005610099649859656,0.09924995939101604,0.6016476567345039,0.5678681101280351
