,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,21.8834886258709,0.10348660320617675,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,13.23453616439997,0.4578131862526684,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,21.8834886258709,0.10348660320617675,0.03904318809509277,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,19.384985589971738,0.20584420632460976,0.03904318809509277,0,0.004701787711630751,0.05518131328819596,0.12774224073253004,0.042945612738636944,0.07851521060394909,0.00035692531099482247,0.16971633326978097,0.13506424264577022,0.032405331138884434,0.1310713152274472,0.0599182981106505,0.041476609057338465,0.05206896089196721,0.11060455530514308,0.30867255113303077,0.09257909657012287,0.004485274510525627,0.09604237363384949,0.05035495933047078,0.02212257628723686,0.21046327628714778,,0.08541448239872296,0.07415183744844543,0.002333676675062942,0.14537059061094454,0.08556085498563955,0.039301360152464083,0.06837038924442546,0.03713150816186795
4,student,001 knn,003 feature importance selection,25.28425529533563,-0.035834550320536396,0.20529413223266602,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,19.00593189512857,0.22137311587559194,0.20529413223266602,0,0.009111181795159037,0.013716109518266965,0.05112017345453916,0.009396894867627854,0.013078583930362594,0.006208088519149271,0.04194432033854616,0.03859535682185332,0.010022162977405645,0.014117767757715484,0.013443941019645257,0.010751497513457596,0.024855518904794833,0.05584021942643812,0.10634448643805411,0.028901101591444076,0.01591472077084754,0.018789318978199483,0.020394465852519618,0.014184873351583182,0.02093596530701857,0.0,0.018768771921716557,0.039950569754887276,0.04113922845556498,0.07397598663517753,0.016532820258144232,0.03442423379314722,0.06372895846002478,0.1738126815867098
6,student,001 knn,004 l1,19.35345141162316,0.2071360850478663,0.016993284225463867,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,18.49251517949579,0.24240655216045015,0.05744647979736328,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,18.660035255603123,0.2355436613741705,0.05744647979736328,0,0.10514018691588789,0.5023364485981308,0.5072463768115942,0.3130841121495327,0.4462616822429907,0.12850467289719625,0.05434782608695652,0.36594202898550726,0.15887850467289721,0.04439252336448596,0.4182242990654206,0.4158878504672897,0.705607476635514,0.10507246376811594,0.383177570093458,0.1728971962616822,0.46028037383177567,0.5327102803738317,0.5700934579439252,0.32943925233644855,0.05841121495327106,0.0,0.47663551401869164,0.06159420289855073,0.4528985507246377,0.5615942028985508,0.6378504672897196,0.23550724637681159,0.5579710144927537,1.0
9,student,001 knn,006 forward selection,19.95646212820728,0.18243220007457184,20.78560733795166,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,18.694143652592405,0.2341463231633012,13.357277631759644,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,19.995886846302362,0.18081706509580653,13.97851276397705,0,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False
12,student,001 knn,009 bayesian selection,16.073337250622572,0.3415143982421195,43.09518361091614,177,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
13,student,001 knn,013 bayesian weighting,14.770083102493073,0.39490555644364767,111.3623116016388,490,0.38115063523032816,0.4623945476597565,0.3425179452460536,0.9995485204705521,0.9400843155272004,0.7456428268094941,0.8653288245522075,0.2539755487319939,0.8252200292108397,0.9558308190104451,0.03365410014722095,0.6524120074465357,0.40597999258705947,0.27246789080198774,0.2619676934625131,0.8600985637196519,0.04890618501612688,0.7078472783062082,0.6292521273089741,0.8023343468633887,0.9785502715430137,0.10698236387881463,0.14864720398861875,0.5580299704572496,0.06248800004770111,0.153748795966767,0.14786609703300818,0.099707188687676,0.15441865682758962,0.96090732563686
