,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8497109826589595,0.8497109826589595,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8901734104046243,0.8901734104046243,0.16225647926330566,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8265895953757225,0.8265895953757225,0.16225647926330566,0,0.009117662251661888,0.07460128282943228,0.08103686450213728,0.014602593856224528,0.07784875431881096,0.030841249640777824,0.09015021980614639,0.28990649854510026,0.0590023692700951,0.08455001055862583,0.013683802089051279,0.012650961407582933,0.07044433912482814,0.09156339179952526
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.004068851470947266,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.8554913294797688,0.8554913294797687,0.059290170669555664,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.838150289017341,0.8381502890173411,0.059290170669555664,0,0.7416342412451362,0.0,0.005267778753292318,0.8708171206225681,0.5232660228270413,0.34941634241245134,0.13696224758560138,1.0,0.7805447470817121,0.08015564202334631,0.7556420233463035,0.9066147859922179,0.20895522388059706,0.3002633889376646
7,australian,001 knn,006 forward selection,0.8265895953757225,0.8265895953757225,5.207684516906738,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.838150289017341,0.8381502890173411,3.3861303329467773,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8265895953757225,0.8265895953757225,5.147551774978638,0,True,False,True,False,False,True,False,True,True,False,True,False,True,False
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,34.168790340423584,59,True,False,False,True,False,True,True,True,True,True,False,True,False,True
11,australian,001 knn,013 bayesian weighting,0.8959537572254336,0.8959537572254335,88.29763293266296,170,0.9530151829866563,0.1259180034630542,0.8175632918318403,0.44536091859903426,0.052677256775501176,0.8015903479906062,0.5531623171384027,0.06196605093924096,0.9344834704361922,0.7988781375566342,0.014900861637453154,0.6813161513704693,0.1723318346530193,0.7804098857563823
