,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1888.9615094339624,0.869064219890085,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1507.486310430817,0.8955066606304627,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1888.9615094339624,0.869064219890085,0.016034841537475586,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,2223.388867924528,0.8458829603168383,0.016034841537475586,0,0.29222658967959875,0.780893014619987,0.8730415379995761,0.7260184111048231,0.5889316831066417,0.6329221050090906
4,machine,001 knn,003 feature importance selection,3526.4881132075484,0.7555569714654817,0.15425491333007812,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2383.5743396226417,0.834779499714641,0.15425491333007812,0,0.032880420121891935,0.06606132949495915,0.6655560394837763,0.10032108532837176,0.08140515893098733,0.05377596664001362
6,machine,001 knn,004 l1,2383.5743396226417,0.834779499714641,0.0050470829010009766,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,2664.9281132075466,0.8152771034788135,0.021367311477661133,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,2387.773396226415,0.8344884367419998,0.021367311477661133,0,1.0,0.3123359580052493,0.2388451443569554,0.29658792650918636,0.0,0.800524934383202
9,machine,001 knn,006 forward selection,2337.663962264151,0.8379618361701763,2.080286741256714,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,2557.722641509434,0.8227081877008791,2.091343402862549,0,True,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,2557.722641509434,0.8227081877008791,2.08613920211792,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,2225.3290566037736,0.845748473660012,29.13783073425293,29,False,True,True,True,False,False
13,machine,001 knn,013 bayesian weighting,1220.8701886792455,0.9153738232519318,73.71525502204895,321,0.9092132887768787,0.3097805157500951,0.09434312971587624,0.7936418503735644,0.05225514899536375,0.16419676638977515
