,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8095238095238095,0.8095238095238095,0.15968704223632812,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15968704223632812,0,0.23902299616046316,0.15477615735109423,0.016345402269321765,0.0017425856251133455,0.13320745264108808,0.3026234134195555,0.1522819925333639
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.005107402801513672,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7738095238095238,0.7738095238095238,0.0443120002746582,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.0443120002746582,0,0.0,0.08316008316008316,1.0,1.0,0.10810810810810811,0.04158004158004158,0.02494802494802495
7,ecoli,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,5.191472768783569,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7738095238095238,0.7738095238095238,1.5772697925567627,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,3.366239309310913,0,True,True,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,30.286670446395874,2,True,True,True,False,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.7857142857142857,0.7857142857142857,76.83526682853699,6,0.3755776788813825,0.38392371557473604,0.6329292700334858,0.8469809031881723,0.5180110630533301,0.7880264623328793,0.6172034116938597
