,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,14.557385826771648,0.7965868469817523,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,7.56668505616153,0.8942692538697925,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,15.243910677165347,0.7869939031588893,0.008412361145019531,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,9.127886236220473,0.8724542894036056,0.008412361145019531,0,0.40252029444580234,0.332445552822861,0.4636123222456418,0.18066603286475685,0.40841234554895534,0.6819867163351216,0.33821860584694735,0.2059179654262628,0.3377393796704426,0.4416105237206545,0.47359944960809275,0.33028938181148865,0.7378825809435087
4,boston,001 knn,003 feature importance selection,9.622514897637794,0.8655427479503963,0.2646956443786621,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,11.880234582677165,0.8339951964030131,0.2646956443786621,0,0.034926442431477314,0.0019061599139585331,0.007507318332301358,0.0007515805231051541,0.015951674034696554,0.43699071131727285,0.013151734358908627,0.0662523898158431,0.003434729282034831,0.018770296835818087,0.016075557242063408,0.015078638327735603,0.36920276758478465
6,boston,001 knn,004 l1,12.17138948031496,0.8299268329997233,0.006134986877441406,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,11.882280692913389,0.833966605711008,0.06182241439819336,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,11.92046387401575,0.8334330647749689,0.06182241439819336,0,1.0,0.40528634361233484,0.8854625550660793,0.0,0.27219796215429404,1.0,0.9679767103347889,0.9170305676855895,0.6857562408223201,0.8854625550660793,0.8575624082232012,0.8282387190684134,0.9970887918486172
9,boston,001 knn,006 forward selection,24.254572598425195,0.6610861904695567,3.0207204818725586,0,False,False,False,False,False,False,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,11.949177700787402,0.8330318409489095,6.382679224014282,0,True,False,True,True,True,True,False,False,True,True,True,False,True
11,boston,001 knn,008 stepwise selection,12.007181354330708,0.8322213447379673,6.013838529586792,0,True,False,True,True,False,True,False,False,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,11.889401826771657,0.8338671007374906,33.17689299583435,19,True,False,True,True,False,True,False,True,True,True,True,False,True
13,boston,001 knn,013 bayesian weighting,7.654195779527559,0.8930464496950172,85.32755756378174,474,0.666800167918099,0.11604966683269886,0.5131569349289655,0.45925272259426947,0.2636680182065279,0.041609585458561305,0.6712480101281684,0.663055733211071,0.557508416586046,0.545433646620704,0.9620585767430068,0.721693147840188,0.04064377164532322
