,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5925925925925926,0.5925925925925926,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6481481481481481,0.6481481481481481,0.15448641777038574,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.15448641777038574,0,0.15145154249820783,0.10011273750199702,0.17530334599385572,0.13565311404804298,0.08312548490007482,0.0820112957861385,0.155466985874824,0.08080219698317537,0.03607329641368381
4,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.003928184509277344,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.018865108489990234,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.018865108489990234,0,0.16666666666666663,0.02083333333333337,0.375,0.0,0.0,1.0,0.0625,0.7083333333333334,0.20833333333333334
7,glass,001 knn,006 forward selection,0.42592592592592593,0.42592592592592593,4.347877740859985,0,False,False,False,True,False,False,True,False,True
8,glass,001 knn,007 backward selection,0.6296296296296297,0.6296296296296297,4.12984824180603,0,False,False,False,True,False,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6296296296296297,0.6296296296296297,4.289738893508911,0,False,False,False,True,False,True,True,True,True
10,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.74914860725403,50,True,False,True,True,True,False,False,True,True
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.180579662323,146,0.8236396383350985,0.842186091323422,0.1385409533718096,0.7712741979588639,0.3952638235444841,0.06730038477829468,0.8073264302726064,0.5163736358363387,0.5284059678788233
