,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9210526315789473,0.9210526315789473,0.1373734474182129,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.1373734474182129,0,0.08710940871228356,0.03189067050310664,0.41254756404869425,0.4684523567359156
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0037078857421875,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.011600494384765625,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.011600494384765625,0,0.08799999999999997,0.352,0.0,0.488
7,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,0.9319913387298584,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8237881660461426,0,True,True,False,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.4205670356750488,0,True,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.976956844329834,0,True,True,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.73754096031189,0,0.2813209905709829,0.20950172811200374,0.3764867438886872,0.3917651809532192
