,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7638888888888888,0.763888888888889,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9490740740740741,0.9490740740740741,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.75,0.75,0.16066479682922363,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8402777777777778,0.8402777777777778,0.16066479682922363,0,0.040671868229662095,0.04921787629523717,0.03749039655282581,0.04854318036044979,0.03631424102193402,0.041749920581671665,0.02919246826589476,0.049473222076742394,0.02862329104777232,0.016241758522290397,0.015437720902375426,0.015580466350399074,0.1402428988894381,0.046779268124321684,0.041338033602387934,0.03132597299253295,0.02057716934180678,0.04519854631843461,0.06976363315148805,0.14902770791154238,0.04721035946079276
4,car,001 knn,004 l1,0.8425925925925926,0.8425925925925926,0.016423940658569336,0,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8425925925925926,0.8425925925925926,0.11948513984680176,0,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8541666666666666,0.8541666666666666,0.11948513984680176,0,0.8588807785888077,0.991889699918897,0.9748580697485807,0.8304947283049473,0.8345498783454988,0.7988645579886455,0.8507704785077048,1.0,0.9310624493106245,0.8167072181670721,0.7891321978913219,0.8856447688564477,0.948905109489051,0.7356042173560422,0.7007299270072993,0.6082725060827251,0.5539334955393349,0.6682887266828873,0.9124087591240876,0.9513381995133819,0.8313057583130575
7,car,001 knn,006 forward selection,0.7106481481481481,0.710648148148148,5.639404058456421,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8171296296296297,0.8171296296296295,5.942206144332886,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8032407407407407,0.8032407407407408,11.943667650222778,0,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,False
10,car,001 knn,009 bayesian selection,0.8518518518518519,0.8518518518518519,41.16344499588013,109,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,True,False
11,car,001 knn,013 bayesian weighting,0.9328703703703703,0.9328703703703703,109.72260046005249,450,0.9117510487163331,0.28565975959020956,0.11311366252900598,0.9760987518121136,0.9976133653439913,0.03731499651233873,0.5207822357977973,0.8117151325629781,0.17649658210453717,0.6946442130304854,0.17799998113748255,0.8714382752890407,0.20299856826237905,0.285485099135803,0.5370771460567466,0.14790898594749127,0.6880224558769806,0.7551944122413221,0.35082829239552854,0.15902844587358142,0.024799322530202263
