,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.7857142857142857,0.7857142857142857,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7380952380952381,0.7380952380952381,0.15491127967834473,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.7976190476190477,0.7976190476190477,0.15491127967834473,0,0.23810729769524844,0.14603637139571007,0.025409304552134103,0.0024654523514960574,0.14280846042533987,0.2554671692709264,0.18970594430914525
4,ecoli,001 knn,004 l1,0.7976190476190477,0.7976190476190477,0.004087686538696289,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7380952380952381,0.7380952380952381,0.04461336135864258,0,True,False,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7261904761904762,0.7261904761904762,0.04461336135864258,0,0.02004008016032066,0.0,1.0,1.0,0.09218436873747493,0.0,0.04809619238476959
7,ecoli,001 knn,006 forward selection,0.7261904761904762,0.7261904761904762,4.171343803405762,0,True,False,False,False,True,False,True
8,ecoli,001 knn,007 backward selection,0.7142857142857143,0.7142857142857143,1.5840134620666504,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7142857142857143,0.7142857142857143,3.3501713275909424,0,True,True,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7261904761904762,0.7261904761904762,30.17436194419861,4,True,False,False,True,False,False,True
11,ecoli,001 knn,013 bayesian weighting,0.7976190476190477,0.7976190476190477,75.87140011787415,183,0.3695429191109801,0.5610758086161132,0.009137510941369942,0.0011955156994264346,0.886945453666708,0.3033263964318622,0.8786416904944124
