,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7307692307692307,0.7307692307692306,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8269230769230769,0.8269230769230769,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.6923076923076923,0.6923076923076923,0.16367721557617188,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7307692307692307,0.7307692307692306,0.16367721557617188,0,0.018216829212850717,0.011324547075735708,0.003282351872945222,0.021896833072602505,0.026737725832203223,0.021746231385145663,0.013914085643922516,0.018469002107798733,0.036625296459408214,0.04536081798515031,0.0622418765361456,0.056596156706483484,0.030867321375298337,0.009264537744260462,0.012112874252016284,0.012399481766078961,0.015172334855807436,0.01329209063048464,0.008915030932090229,0.013864693833774179,0.015601053724401135,0.02006546451617784,0.014681669900494484,0.005001012329121021,0.007192700217273953,0.007553541098528409,0.011207827951419332,0.016816615304941867,0.013058133211117531,0.009612774661790916,0.008603836926889484,0.010433894271088092,0.012128896945272156,0.01048598394623632,0.010574514352980853,0.025453582945261226,0.02292031221620414,0.008231964097737833,0.015194179191278382,0.006995351231669379,0.008181591887096162,0.010823972488247702,0.020784738051338902,0.020542222178900754,0.033676177118137314,0.011660209788571385,0.021336746040454418,0.020004974140587918,0.03196739865875487,0.008197448743868883,0.02616075557974739,0.022094874613394273,0.008607324537062783,0.006753227765009816,0.005932989204069869,0.008737279351957646,0.0034894284297086625,0.008848596539526446,0.010324725508488381,0.007761891054989741
4,sonar,001 knn,004 l1,0.7115384615384616,0.7115384615384616,0.005032062530517578,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.75,0.75,0.03961682319641113,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True
6,sonar,001 knn,012 relieff weighting,0.7884615384615384,0.7884615384615384,0.03961682319641113,0,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.025751072961373356,0.0,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.025751072961373356,0.008583690987124415,0.008583690987124415,0.025751072961373356,0.008583690987124415,0.008583690987124415,0.0,0.008583690987124415,0.0,0.008583690987124415,0.008583690987124415,0.0429184549356223,0.03433476394849788,0.008583690987124415,0.0,0.01716738197424894,0.09442060085836912,0.11158798283261806,0.11158798283261806,0.06008583690987124,0.0429184549356223,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.0,0.025751072961373356,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.0,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.008583690987124415,0.0,0.008583690987124415,0.008583690987124415,0.03433476394849788,0.0,0.0,0.025751072961373356,0.025751072961373356,0.01716738197424894,0.03433476394849788,0.0,0.0858369098712446
7,sonar,001 knn,006 forward selection,0.7115384615384616,0.7115384615384616,35.44154095649719,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7884615384615384,0.7884615384615384,27.965757131576538,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.6538461538461539,0.6538461538461539,14.405547142028809,0,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True
10,sonar,001 knn,009 bayesian selection,0.8846153846153846,0.8846153846153846,57.92766809463501,129,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True
11,sonar,001 knn,013 bayesian weighting,0.9230769230769231,0.9230769230769231,157.01253056526184,193,0.5401825510453251,0.3069559087257529,0.09071861580078888,0.7271724004009568,0.9316311109738309,0.5110213683180321,0.8023972504625707,0.23850093284053153,0.6044109095045404,0.2486020400560007,0.9982649818686503,0.2618951445906124,0.03363242086512236,0.5668468209026842,0.9274778034640464,0.0015186318005605368,0.08359451126909366,0.9233779903660578,0.8622698163149978,0.6446182076365059,0.5825025641341036,0.026242176835219556,0.34622080610613265,0.9827413977767513,0.6477322231886158,0.565582712548113,0.7777726064239504,0.29690664104418407,0.615999678860491,0.9976473332275185,0.14107577137681684,0.6098975908602657,0.8316334053891306,0.3266474666254615,0.9322438917588047,0.29758641432017413,0.30052725017622883,0.8818846194679242,0.7080301099941737,0.28024064722962844,0.7103447242979338,0.9278251655203704,0.590760728008841,0.4162812069413704,0.3731604364668946,0.7466348327940832,0.5156183613599796,0.054173594682951284,0.6350069932778677,0.525008231140528,0.824971594913434,0.9586003925657558,0.24055986859125786,0.6984563899045769,0.5296232433439989,0.14682838284077027,0.9010303865198878,0.4125485095205309,0.9000972829655974,0.23473731492615313
