,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.916083916083916,0.916083916083916,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.9370629370629371,0.9370629370629371,0.1573641300201416,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.916083916083916,0.916083916083916,0.1573641300201416,0,0.05508597122054282,0.012231156608864254,0.07476637704482476,0.03963006471618963,0.00628760946584559,0.009334492358949712,0.04770168345280119,0.07034339465824371,0.0030871087559838245,0.0031052344485138455,0.016939595441645004,0.005197105614860346,0.007747948894447691,0.022808119354841838,0.004554128400711992,0.004670050912534467,0.006016057340466266,0.00584490541051402,0.002575636645840948,0.004012293379645084,0.18314318037028474,0.009834447913655947,0.10077025531574758,0.15491743221352486,0.01286887628154528,0.01712824871851376,0.02906144235038469,0.07696957806844615,0.010690877629894785,0.0026767270117354167
4,breast_cancer,001 knn,004 l1,0.9090909090909091,0.9090909090909091,0.0048558712005615234,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5,breast_cancer,001 knn,005 relieff selection,0.916083916083916,0.916083916083916,0.05033469200134277,0,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.9300699300699301,0.9300699300699301,0.05033469200134277,0,0.005653710247349841,0.004240282685512353,0.007067137809187329,0.005653710247349841,0.004240282685512353,0.005653710247349841,0.007067137809187329,0.011307420494699683,0.004240282685512353,0.0,0.001413427561837488,0.001413427561837488,0.001413427561837488,0.002826855123674865,0.001413427561837488,0.001413427561837488,0.009893992932862195,0.007067137809187329,0.002826855123674865,0.001413427561837488,0.005653710247349841,0.005653710247349841,0.001413427561837488,0.002826855123674865,0.002826855123674865,0.001413427561837488,0.007067137809187329,0.011307420494699683,0.005653710247349841,0.001413427561837488
7,breast_cancer,001 knn,006 forward selection,0.8741258741258742,0.8741258741258742,10.985574960708618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9230769230769231,0.9230769230769231,7.3246026039123535,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,7.412383317947388,0,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False
10,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.25955247879028,96,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,True
11,breast_cancer,001 knn,013 bayesian weighting,0.9790209790209791,0.9790209790209791,111.53010416030884,363,0.04501671708511462,0.999420368574867,0.051858479878348414,0.1642466949603241,0.0012495390723806796,0.6269896139971158,0.2910126152680229,0.22147322470359193,0.5176618465746488,0.5169278728783734,0.6781592751429435,0.4237339843403551,0.6748684881246488,0.6422008682889319,0.10299334116781236,0.8806731805514326,0.6384018918357207,0.5540885608782299,0.7503828667281546,0.8600481227911402,0.08132267339454474,0.7392697442906098,0.379439758713045,0.2096716957515254,0.9431009718595457,0.06973603325697511,0.804595345671338,0.0913902886286988,0.7638074395414847,0.041949249915883946
