,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7840909090909091,0.7840909090909092,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.625,0.625,0.17147421836853027,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8181818181818182,0.8181818181818182,0.17147421836853027,0,0.029683532424414488,0.0,0.0842614409584456,0.04780499030429051,0.1289328864242645,0.03965754261611237,0.09609068037322883,0.03022594622360467,0.016951706304952522,0.01094295148883104,0.010405706870214875,0.02100473322729669,0.013546777758531409,0.01946609223422592,0.01460150793952831,0.029224629257908644,0.010999315585864136,0.022456138216709953,0.0037763610319213013,0.015165792456550808,0.01340146191324997,0.029589200600668667,0.00995099802008075,0.01867831907834663,0.008681440433769278,0.008243051482266749,0.09460301975933491,0.03412388497513546,0.02445015784511879,0.009144154066150677,0.02849418709581324,0.020662234405189245,0.03485917212055728,0.01991998650742181
4,ionosphere,001 knn,004 l1,0.8181818181818182,0.8181818181818182,0.004372835159301758,0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8409090909090909,0.8409090909090909,0.022109508514404297,0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8522727272727273,0.8522727272727273,0.022109508514404297,0,1.0,0.9511450381679389,0.1530782029950083,0.01331114808652245,0.2762063227953411,0.09983361064891849,0.29617304492512475,0.11314475873544094,0.16971713810316136,0.08319467554076543,0.1031613976705491,0.09317803660565727,0.08319467554076543,0.043261231281197965,0.12312811980033278,0.08319467554076543,0.14642262895174707,0.07321131447587359,0.056572379367720416,0.07321131447587359,0.10648918469217972,0.06322795341098175,0.043261231281197965,0.04991680532445919,0.0532445923460898,0.03660565723793674,0.10981697171381033,0.03993344425956735,0.0,0.0266222961730449,0.09317803660565727,0.07986688851913482,0.10981697171381033,0.10981697171381033
7,ionosphere,001 knn,006 forward selection,0.8295454545454546,0.8295454545454547,16.328216552734375,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8181818181818182,0.8181818181818182,15.767207860946655,0,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.7727272727272727,0.7727272727272727,8.179953575134277,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True
10,ionosphere,001 knn,009 bayesian selection,0.8863636363636364,0.8863636363636365,44.550687313079834,10,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.8977272727272727,0.8977272727272727,116.6798267364502,19,0.3493995151753144,0.5879473668013657,0.18201264196330733,0.6137075016340893,0.3338470170325458,0.8869305373123356,0.17390901930643798,0.28084686322148344,0.4211257478375574,0.47466054307997313,0.9774773295909779,0.33895519890330705,0.9758102548297891,0.029560283948970256,0.2369169745452424,0.9982748971374493,0.4073611581499765,0.22550458971693918,0.5913438335525972,0.40562508032853295,0.623882749421929,0.04243785308244216,0.9825848355849391,0.7210597622545828,0.990919280549178,0.8306531657952532,0.6770056478784305,0.13840655313979,0.9972009771130433,0.11226884949803746,0.4990751081181372,0.611898059692129,0.35254274001717567,0.73361596182894
