,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8959537572254336,0.8959537572254335,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8786127167630058,0.8786127167630058,0.14642596244812012,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8786127167630058,0.8786127167630058,0.14642596244812012,0,0.010847551395859092,0.07061134858659902,0.08951158892933213,0.02175692952507408,0.08217445846223326,0.034787864302401744,0.0936037486558183,0.25441000995355845,0.045905707728186945,0.10106287610370057,0.012917838246085327,0.014457736243537203,0.07809543866471985,0.08985690320289408
4,australian,001 knn,004 l1,0.8901734104046243,0.8901734104046243,0.004120588302612305,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8670520231213873,0.8670520231213873,0.055906057357788086,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8728323699421965,0.8728323699421965,0.055906057357788086,0,0.7866909753874203,0.0,0.030858244937319146,0.9234275296262534,0.532304725168756,0.35642661804922515,0.19286403085824488,1.0,0.8814949863263446,0.09389243391066546,0.7684594348222424,0.9617137648131268,0.2738669238187078,0.31436837029893927
7,australian,001 knn,006 forward selection,0.8728323699421965,0.8728323699421965,3.440518617630005,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8728323699421965,0.8728323699421965,3.3866665363311768,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.861271676300578,0.861271676300578,3.4430177211761475,0,False,True,False,False,True,True,True,True,False,True,False,False,True,True
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,34.22250151634216,86,False,False,True,True,True,True,True,True,True,False,False,False,True,True
11,australian,001 knn,013 bayesian weighting,0.9190751445086706,0.9190751445086706,88.12717413902283,125,0.04988886339441744,0.6948318208684038,0.6783359688422954,0.6718553906916395,0.8162741084609004,0.6223978091222624,0.5319032791134317,0.522606176875899,0.5958782961535413,0.13613198169493232,0.8025552398300577,0.1877486847113959,0.9298468981190794,0.3488139742965458
