,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8670520231213873,0.8670520231213873,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8497109826589595,0.8497109826589595,0.16530704498291016,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.861271676300578,0.861271676300578,0.16530704498291016,0,0.009621697442237615,0.07254974958797819,0.08324618238572366,0.01832693786302758,0.074813653519126,0.024938069383199063,0.09499901135934237,0.3144517054520104,0.04369842505268877,0.09004382999998387,0.012797224017769324,0.015028323870423667,0.08076621134123015,0.06471897872525952
4,australian,001 knn,004 l1,0.8786127167630058,0.8786127167630058,0.0034723281860351562,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.861271676300578,0.861271676300578,0.04400753974914551,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.884393063583815,0.884393063583815,0.04400753974914551,0,0.8413597733711048,0.0,0.026130653266331683,0.8734655335221907,0.5025125628140703,0.29367327667610954,0.14271356783919598,1.0,0.8715769593956563,0.08970727101038715,0.7658168083097262,0.943342776203966,0.18693467336683423,0.31155778894472363
7,australian,001 knn,006 forward selection,0.8497109826589595,0.8497109826589595,3.5408732891082764,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.884393063583815,0.884393063583815,3.371540069580078,0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,3.4976329803466797,0,False,True,True,False,True,False,False,True,False,True,False,False,True,False
10,australian,001 knn,009 bayesian selection,0.884393063583815,0.884393063583815,34.09413290023804,69,False,True,True,True,True,False,True,True,True,True,True,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.66453814506531,267,0.999985404355198,0.5633126051797408,0.636691999813411,0.44570103272249634,0.704860869475734,0.6180281610001144,0.023252227476499927,0.21822017054525614,0.45533014835337327,0.7161979340076634,0.39415103277313923,0.5357007120999355,0.22707442577410458,0.9995995808278044
