,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,29.652211275590552,0.654482853179934,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,12.095115814791296,0.8590638024279451,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,28.817171149606295,0.6642130105408408,0.009005069732666016,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,24.783357228346464,0.711216313732063,0.009005069732666016,0,0.42414288333778416,0.38792003655213436,0.4897658847243082,0.20263245488099943,0.42831896583232576,0.684309023316133,0.4019820235719436,0.2619306073092407,0.4124696097603459,0.48829910418122535,0.5115920429556233,0.33940744238896725,0.7404438730532862
4,boston,001 knn,003 feature importance selection,23.20853077165354,0.7295667004535151,0.27312374114990234,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,22.329638929133864,0.7398078321845848,0.27312374114990234,0,0.046219050573840466,0.0010302555704913546,0.004812932963686089,0.0007360004826470979,0.019337575678977266,0.5285338529519247,0.011677947834062015,0.05224708336277044,0.005289343626211482,0.011974093820909883,0.016256695619951356,0.012373425541206622,0.28951174197332136
6,boston,001 knn,004 l1,22.683174551181104,0.7356883208842733,0.006375789642333984,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,22.332594645669293,0.7397733912204814,0.061353445053100586,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,22.357309480314964,0.7394854059814873,0.061353445053100586,0,1.0,0.39824304538799415,0.8857979502196194,0.0,0.30303030303030304,0.9971139971139971,0.9567099567099567,0.9076479076479076,0.7086383601756955,0.8843338213762811,0.8374816983894583,0.8008658008658008,1.0
9,boston,001 knn,006 forward selection,22.373437984251968,0.7392974714422722,6.015503644943237,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,22.373437984251968,0.7392974714422722,10.217955112457275,0,True,False,False,False,False,True,False,False,False,False,False,False,True
11,boston,001 knn,008 stepwise selection,22.373437984251968,0.7392974714422722,15.047351121902466,0,True,False,False,False,False,True,False,False,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,22.302018141732283,0.7401296785240439,33.06377863883972,138,True,False,True,True,True,True,True,True,False,True,False,True,True
13,boston,001 knn,013 bayesian weighting,16.129256566929136,0.8120566908977288,85.12941145896912,246,0.9077645896146171,0.08157417408593091,0.09610558672953003,0.6924734044418134,0.04113469211105688,0.03057801337723473,0.727464541384452,0.6690880570904852,0.5281352780032766,0.6101497121998675,0.01635135611879876,0.0004216748942389506,0.19373831342580547
