,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,956189.1939764218,0.7638995905152997,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,417995.23935139197,0.8967894138574082,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1087736.6327877287,0.7314181481755749,0.02119159698486328,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,733209.5981371854,0.8189572864357525,0.02119159698486328,0,0.37880288662761563,0.5623100833515177,0.2729106873995392,0.07560693938673989,0.05921038081953478,0.051343474534939405,0.30396853723428746,0.631690186055731,0.6357127423880248,0.08568885858076355,0.2595243074281542
4,bike,001 knn,003 feature importance selection,788393.0561669364,0.8053314923777544,0.23802638053894043,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,854332.872482797,0.7890497588760635,0.23802638053894043,0,0.06545155433899291,0.27873384362310283,0.027667212851689237,0.0009908530922964388,0.017285253356171718,0.004356530474259585,0.020922511884894118,0.31691010876018266,0.16821571203239766,0.06856919379594864,0.030897225790064292
6,bike,001 knn,004 l1,854332.872482797,0.7890497588760635,0.019022464752197266,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2060631.2562698175,0.491192865944192,0.04651331901550293,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1239485.523325238,0.6939486019597678,0.04651331901550293,0,0.39785470502194054,0.11994149195514381,0.3008288639687957,0.0,0.02779132130667967,0.062408581179912215,0.1530960507069722,0.9951243295953194,0.9970745977571916,0.9960994636762555,1.0
9,bike,001 knn,006 forward selection,1792721.5911590103,0.5573446087541303,11.474786758422852,0,True,True,False,True,False,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1239728.1067260338,0.6938887037297701,4.4417641162872314,0,True,True,False,True,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1239728.1067260338,0.6938887037297701,5.111870527267456,0,True,True,False,True,False,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,846029.2911649125,0.7911000633154907,32.21539807319641,49,True,True,False,False,True,True,True,False,True,True,False
13,bike,001 knn,013 bayesian weighting,664376.1267498145,0.8359535157209084,82.89119291305542,452,0.41330830534419016,0.9929227540380896,0.6708646043840092,0.8293913345273836,0.7260680302052299,0.3798216815489083,0.8651862948458579,0.055510772780706916,0.10724201642307402,0.8950620114253749,0.3146827715725238
