,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.7976878612716763,0.7976878612716763,0.16752839088439941,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.815028901734104,0.815028901734104,0.16752839088439941,0,0.01252307598952362,0.07020391082351318,0.07279874454593085,0.01629437254886386,0.06996079606583619,0.02738736998756277,0.0913626584882874,0.2999541853100143,0.061290979744359785,0.09674029622395344,0.012957668470224901,0.011338532676322132,0.06391147266753198,0.09327593645807562
4,australian,001 knn,004 l1,0.838150289017341,0.8381502890173411,0.0034601688385009766,0,False,False,False,False,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.838150289017341,0.8381502890173411,0.057556867599487305,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8323699421965318,0.8323699421965318,0.057556867599487305,0,0.8374501992031872,0.0,0.010143702451394732,0.8741035856573706,0.5139475908706678,0.43745019920318723,0.1386306001690617,1.0,0.850199203187251,0.10916334661354582,0.8247011952191236,0.9537848605577689,0.21301775147928992,0.38715131022823335
7,australian,001 knn,006 forward selection,0.815028901734104,0.815028901734104,5.167922258377075,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8265895953757225,0.8265895953757225,3.350667953491211,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.815028901734104,0.815028901734104,5.284311056137085,0,True,False,True,False,False,True,True,True,False,False,True,True,False,False
10,australian,001 knn,009 bayesian selection,0.838150289017341,0.8381502890173411,34.10091710090637,99,False,False,True,False,True,True,True,True,True,True,False,True,True,False
11,australian,001 knn,013 bayesian weighting,0.8728323699421965,0.8728323699421965,88.41261124610901,228,0.5537049507858474,0.7293532360327266,0.08016834912753251,0.22478041522003184,0.18244059348143804,0.11691733623986104,0.1345152844210278,0.04608301851342682,0.4819290609862773,0.31235088961511837,0.21488847762474733,0.6863497200207368,0.9387817960897549,0.9628992269378709
