,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.14327359199523926,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.14327359199523926,0,0.2314225856187223,0.1838936130492697,0.02693817241632971,0.0017366794235847147,0.11580530641256283,0.25420249123713196,0.18600115184239874
4,ecoli,001 knn,004 l1,0.7857142857142857,0.7857142857142857,0.004291534423828125,0,True,True,True,False,False,True,True
5,ecoli,001 knn,005 relieff selection,0.7142857142857143,0.7142857142857143,0.025961875915527344,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.7261904761904762,0.7261904761904762,0.025961875915527344,0,0.032454361054766734,0.05679513184584184,1.0,1.0,0.0608519269776876,0.0,0.012170385395537497
7,ecoli,001 knn,006 forward selection,0.7619047619047619,0.7619047619047619,4.181751012802124,0,True,False,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.75,0.75,1.564436912536621,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.75,0.75,2.5337278842926025,0,True,False,True,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7619047619047619,0.7619047619047619,29.897201538085938,4,True,False,False,True,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8809523809523809,0.8809523809523809,76.0448842048645,113,0.3047176139774246,0.21538873857852067,0.2268024787169161,0.3378922984584569,0.39351945183031145,0.23499531419281708,0.6194305239712197
