,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,21.264445984251974,0.7280102200973317,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,8.528160769222582,0.8909177990193937,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,20.925594204724415,0.7323444134735233,0.007355451583862305,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,18.80798714960629,0.7594303520053085,0.007355451583862305,0,0.4040431421012214,0.3394532008317438,0.45886775751413805,0.16579458950705014,0.4219239043535778,0.7366982303547315,0.3616813871185793,0.24170226977390713,0.3672014871346828,0.45498041646532367,0.4902516217366908,0.3306663805964625,0.7451853343238235
4,boston,001 knn,003 feature importance selection,18.58409448818898,0.7622941235677474,0.26729702949523926,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,18.475200251968502,0.7636869705464183,0.26729702949523926,0,0.03980336985814434,0.0015143511111013136,0.006518485792181177,0.0005239777536832457,0.019211944358532598,0.3078990485113633,0.01315085327727414,0.052912243780462144,0.0049609240091823565,0.013869049545933163,0.013303171809983467,0.015013789231893166,0.5113187909602657
6,boston,001 knn,004 l1,18.69470022047244,0.7608793851446523,0.006392478942871094,0,False,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,18.477386708661417,0.7636590039643069,0.03418922424316406,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,18.521924157480314,0.7630893333079141,0.03418922424316406,0,1.0,0.41099855282199715,0.8523878437047757,0.0,0.25467625899280577,1.0,0.9669064748201439,0.9323741007194245,0.6816208393632417,0.8523878437047757,0.8031837916063675,0.814388489208633,1.0
9,boston,001 knn,006 forward selection,19.680748472440946,0.7482670157829043,10.537887334823608,0,False,False,False,False,False,True,False,False,False,False,False,True,True
10,boston,001 knn,007 backward selection,18.586803653543303,0.7622594711112956,9.423989534378052,0,False,False,False,False,True,True,False,False,False,False,True,True,True
11,boston,001 knn,008 stepwise selection,18.568323653543302,0.76249584553348,12.033113718032837,0,False,False,False,False,False,True,False,False,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,18.426005921259836,0.7643162065581074,32.7608323097229,35,True,True,True,True,True,True,True,False,False,True,False,True,True
13,boston,001 knn,013 bayesian weighting,15.14758349606299,0.8062499298499174,84.56783437728882,410,0.973525270627062,0.4018534700622735,0.13901783239457344,0.5605037946615719,0.7404989163070463,0.03679878533591925,0.29052846796338117,0.26470183780530565,0.4534379611522248,0.29925791652245204,0.9599637282807609,0.6030960997567539,0.037347740844872
