,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.815028901734104,0.815028901734104,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.791907514450867,0.791907514450867,0.1486220359802246,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8208092485549133,0.8208092485549133,0.1486220359802246,0,0.010016960957211489,0.06674720630888549,0.07291385891299129,0.02134772423129022,0.07200805436238124,0.030063701292910652,0.10398724174613537,0.30214131422516693,0.056430467887005224,0.10140050791274553,0.012105971437194125,0.008312725959920938,0.058608843678108695,0.08391542108805272
4,australian,001 knn,004 l1,0.8208092485549133,0.8208092485549133,0.004152059555053711,0,False,False,False,True,True,False,True,True,True,True,False,False,False,False
5,australian,001 knn,005 relieff selection,0.815028901734104,0.815028901734104,0.05926656723022461,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.815028901734104,0.815028901734104,0.05926656723022461,0,0.8459143968871595,0.0,0.008230452674897082,0.9252918287937744,0.5102880658436214,0.3867704280155642,0.14814814814814814,1.0,0.8163424124513619,0.10972762645914397,0.7680933852140078,0.9486381322957198,0.18930041152263377,0.2979423868312757
7,australian,001 knn,006 forward selection,0.815028901734104,0.815028901734104,3.487922430038452,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.815028901734104,0.815028901734104,3.3428587913513184,0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8092485549132948,0.8092485549132948,5.282424688339233,0,True,False,False,True,False,False,True,True,True,True,False,False,True,False
10,australian,001 knn,009 bayesian selection,0.8497109826589595,0.8497109826589595,34.22895121574402,11,True,False,False,False,False,True,False,True,True,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.8670520231213873,0.8670520231213873,88.19372153282166,263,0.22710562761342884,0.8305801511256983,0.17592775927194906,0.7487722151417102,0.09024552354920361,0.7945903084591228,0.07912478276146569,0.1178017716918435,0.3086619352928061,0.4407992007103707,0.5246758565352034,0.330090030189998,0.5537497444981612,0.49079548798779893
