,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,757435.804724921,0.7806631770473054,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,379893.81740318344,0.8899910692776842,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,886585.2784102409,0.7432643175433791,0.02118992805480957,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,534783.574394522,0.8451383873811198,0.02118992805480957,0,0.41966604519363143,0.5610706768075165,0.2789650943412191,0.1076499105929072,0.050508976063043866,0.059747328065623134,0.29749645070831,0.6301057990691818,0.6393293010150835,0.1310483043613284,0.23138100522579702
4,bike,001 knn,003 feature importance selection,615057.0133196721,0.8218929572714039,0.26252055168151855,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,670503.0136274708,0.8058370097216794,0.26252055168151855,0,0.06735327660032925,0.2917459939326406,0.03241366521556865,0.004016748945431709,0.01150070582820788,0.004228570780560879,0.017851842347038106,0.21752218035403703,0.24787690655165712,0.07209649493784807,0.03339361450668074
6,bike,001 knn,004 l1,708744.0505127168,0.7947632428301435,0.0076329708099365234,0,True,True,True,True,True,True,True,False,True,True,True
7,bike,001 knn,005 relieff selection,1717509.0608935438,0.5026469854489287,0.04916810989379883,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,874949.6134554408,0.7466337513200867,0.04916810989379883,0,0.47396593673965937,0.12165450121654497,0.3440389294403893,0.0,0.037469586374695864,0.03795620437956204,0.132360097323601,0.9902676399026764,1.0,0.997080291970803,0.9980535279805353
9,bike,001 knn,006 forward selection,920157.4702531539,0.733542545939174,6.389675140380859,0,True,True,False,False,False,False,False,True,True,False,False
10,bike,001 knn,007 backward selection,920157.4702531539,0.733542545939174,5.924127101898193,0,True,True,False,False,True,False,True,True,True,False,False
11,bike,001 knn,008 stepwise selection,920157.4702531539,0.733542545939174,5.11414098739624,0,True,True,False,False,True,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,683759.9086048708,0.8019981032316219,31.71915340423584,46,True,True,True,True,True,True,False,True,False,True,True
13,bike,001 knn,013 bayesian weighting,508294.91049382725,0.8528089244061686,83.31045651435852,371,0.2972013995825985,0.930351551785805,0.33168612834373423,0.0006175416705533759,0.4262837451521162,0.015775046628103508,0.031685484789669344,0.10815090377874695,0.0019322631098128012,0.529670998289838,0.29588548550769056
