,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.6923076923076923,0.6923076923076923,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.8653846153846154,0.8653846153846154,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7115384615384616,0.7115384615384616,0.16476702690124512,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7884615384615384,0.7884615384615384,0.16476702690124512,0,0.011860213020047658,0.012077505341809345,0.010544436724746994,0.02302860928272344,0.016569565941739778,0.017548124286451753,0.011797275652707192,0.012359959524370726,0.04628868820717167,0.039027455351288265,0.060057144918627084,0.07317562720730013,0.032396303509910296,0.012388184345998497,0.009678644747194702,0.011646570813695523,0.009229848910773272,0.010648140941673441,0.00719543983332832,0.01819067750468252,0.015170445448092854,0.014024607246413997,0.015486334941164664,0.011806158172948696,0.008290674565994758,0.008529505338710632,0.011518449406344422,0.01464850840938577,0.011144725893160599,0.010111038840678146,0.011351460287431102,0.014750755249825226,0.012507674713701325,0.010238017307316454,0.015514633801494607,0.04047049993441106,0.019008919478808853,0.009419791972633188,0.010237429879487748,0.0091769043826833,0.008488785777861397,0.014541225108391011,0.00864091299227244,0.013879401864135258,0.0230350176558581,0.016325922831902328,0.013932276929925635,0.025490958371592064,0.031134331596861967,0.009938867399092903,0.012848839887974691,0.022592434870531218,0.007628886643426387,0.010303532526770584,0.015021100856204988,0.010455561949685511,0.003719434870674597,0.008879273346074773,0.016533879390187536,0.007494403793648798
4,sonar,001 knn,004 l1,0.7307692307692307,0.7307692307692306,0.004356861114501953,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8269230769230769,0.8269230769230769,0.03851819038391113,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True
6,sonar,001 knn,012 relieff weighting,0.8269230769230769,0.8269230769230769,0.03851819038391113,0,0.018433179723502335,0.03686635944700456,0.009216589861751112,0.03686635944700456,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.009216589861751112,0.0,0.009216589861751112,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.009216589861751112,0.018433179723502335,0.018433179723502335,0.009216589861751112,0.03686635944700456,0.10138248847926268,0.08294930875576034,0.027649769585253448,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.027649769585253448,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.009216589861751112,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.018433179723502335,0.027649769585253448,0.0,0.018433179723502335,0.06451612903225812,0.03686635944700456,0.0,0.009216589861751112,0.04608294930875578,0.03686635944700456,0.0,0.03686635944700456,0.04608294930875578
7,sonar,001 knn,006 forward selection,0.6923076923076923,0.6923076923076923,21.233012437820435,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8269230769230769,0.8269230769230769,21.20606565475464,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.75,0.75,21.427584648132324,0,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True
