,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.815028901734104,0.815028901734104,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8554913294797688,0.8554913294797687,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8670520231213873,0.8670520231213873,0.1656656265258789,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8323699421965318,0.8323699421965318,0.1656656265258789,0,0.009628545341223682,0.0730448770182376,0.08547352480543255,0.017379524973003813,0.08336959858696251,0.02737407877760095,0.0882008632227607,0.25593316656689874,0.06467299612143824,0.1292213360407949,0.011234261058374636,0.01689240868753802,0.058919000385245356,0.07865581841448822
4,australian,001 knn,004 l1,0.8265895953757225,0.8265895953757225,0.012220144271850586,0,False,False,False,False,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8265895953757225,0.8265895953757225,0.05385947227478027,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8265895953757225,0.8265895953757225,0.05385947227478027,0,0.8409279204639603,0.0,0.020815264527320076,0.9270919635459818,0.5290546400693843,0.4382767191383596,0.13876843018213358,1.0,0.8641259320629661,0.035625517812758904,0.7796188898094449,0.9652029826014913,0.23070251517779705,0.2688638334778838
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,3.459212303161621,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8265895953757225,0.8265895953757225,3.3369781970977783,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8497109826589595,0.8497109826589595,5.167307615280151,0,True,True,False,True,False,True,False,True,True,False,True,False,True,True
10,australian,001 knn,009 bayesian selection,0.8901734104046243,0.8901734104046243,34.29286575317383,29,True,True,False,False,True,False,True,True,False,False,True,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9075144508670521,0.9075144508670521,88.12367796897888,22,0.02532094639182425,0.6751277591005604,0.724806367883233,0.9872240574244044,0.6947027093300768,0.802394120225808,0.011544227445362001,0.5882179450827085,0.09544882426850641,0.4836711839231942,0.3941936647626469,0.0038361433306839526,0.5154281852103331,0.9645150964438357
