,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,17.387363944150646,0.16548214050213772,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,12.545399905156353,0.39787535885117276,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,17.387363944150646,0.16548214050213772,0.03724360466003418,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,17.10674613167688,0.1789505752202919,0.03724360466003418,0,0.01977654985934817,0.08906333939345072,0.14647668607689684,0.13997721292984966,0.027196423187053526,0.07645180737153794,0.22081605627070355,0.18357550861787303,0.06032948288048498,0.058150128525723634,0.014851319289419143,0.005290230138909822,0.14821244598263245,0.05128825348309288,0.32255829191976393,0.10301929042991306,0.05593394077801598,0.09457466752653353,0.0692470437407757,0.004295975120923984,0.20927904547577142,,0.14606193600298717,0.08831152266357126,0.05670413476071722,0.100283681736983,0.07797943833396333,0.08656137828058456,0.09291219966375314,0.030222164224114216
4,student,001 knn,003 feature importance selection,21.715213072553794,-0.042235797792913754,0.2077312469482422,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,16.92937687120513,0.1874635284238394,0.2077312469482422,0,0.007142938419555344,0.025740655461935665,0.0511537287301057,0.010662455757576076,0.014254422776666581,0.011738935981617874,0.05420690158229113,0.03767816907812208,0.009395556094483861,0.013928950772964473,0.012745498963264911,0.011745843882267371,0.04196845475654414,0.036589321068499436,0.1083733006110755,0.036318018791915735,0.017282453072504207,0.014400216966197693,0.018660507131710614,0.011352272061056838,0.021766752514292786,0.0,0.022048433223824816,0.0413663567424832,0.0441451732205384,0.04941281357040038,0.019374639978047507,0.043254041226780886,0.04995458589150075,0.16333860167177622
6,student,001 knn,004 l1,16.355186211141888,0.21502218321008382,0.007053852081298828,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,17.28131732840874,0.17057191690873907,0.05640101432800293,0,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,15.636811326562016,0.24950105378081788,0.05640101432800293,0,0.08764044943820226,0.47415730337078654,0.4837662337662338,0.3191011235955056,0.3887640449438202,0.15280898876404492,0.1331168831168831,0.2824675324675325,0.11910112359550562,0.0449438202247191,0.4089887640449438,0.44719101123595506,0.6179775280898876,0.9617977528089887,0.449438202247191,0.15955056179775284,0.4606741573033708,0.5078651685393258,0.5460674157303371,0.32359550561797756,0.0449438202247191,0.0,0.40674157303370784,0.16233766233766234,0.3961038961038961,0.4090909090909091,0.5842696629213483,0.39285714285714285,0.5551948051948052,1.0
9,student,001 knn,006 forward selection,16.09303561935141,0.22760427164107244,17.362014293670654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,15.613391533059122,0.2506251020268139,10.133695125579834,0,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,19.964548532415566,0.04178848728144635,17.453763484954834,0,False,False,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False
12,student,001 knn,009 bayesian selection,13.083802009009766,0.3720343991346743,42.36918807029724,192,True,True,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True
13,student,001 knn,013 bayesian weighting,12.35333948907356,0.4070934236388257,111.30435729026794,305,0.3450483094574849,0.5556357924068989,0.2843980377125013,0.0669895212881556,0.041399507677698386,0.23121049654830703,5.369527915772312e-05,0.001255948644639059,0.8545145408261272,0.5854489489611733,0.962013890165656,0.25530358392966834,0.0241964952263091,0.6146342771804018,0.3459749408893851,0.9839585464679488,0.547657200792618,0.7708121354381761,0.1250948012880787,0.8500985162293049,0.732677218600878,0.021423093000419682,0.37905981270348976,0.7980841473698355,0.37826584834015947,0.5010534416845165,0.366494851386426,0.7194537714184094,0.7766249658852922,0.8524385869244667
