,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,29423.866415094344,0.4866733879960772,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,9372.35136934085,0.8364906465023237,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,29423.866415094344,0.4866733879960772,0.015954971313476562,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,25861.032830188684,0.5488303209929994,0.015954971313476562,0,0.3403174452501048,0.7439579407440169,0.8241417706347407,0.7195608600575251,0.5846923437153436,0.5590274542370257
4,machine,001 knn,003 feature importance selection,25521.928679245284,0.5547463070998064,0.15617990493774414,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,22614.4441509434,0.605470068597085,0.15617990493774414,0,0.05885489626559438,0.07866094886214643,0.49337424092723503,0.15638054441692947,0.10829639101731942,0.10443297851077517
6,machine,001 knn,004 l1,22614.4441509434,0.605470068597085,0.004909992218017578,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,23788.776603773593,0.5849827508913352,0.028254985809326172,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,23436.039999999997,0.5911365677687794,0.028254985809326172,0,1.0,0.3002754820936639,0.3333333333333333,0.5371900826446281,0.14600550964187328,0.8787878787878788
9,machine,001 knn,006 forward selection,26434.150377358495,0.5388317543662235,2.1115481853485107,0,True,False,True,False,False,False
10,machine,001 knn,007 backward selection,28167.50169811321,0.5085918345561237,2.3017451763153076,0,False,True,False,True,False,False
11,machine,001 knn,008 stepwise selection,28807.938867924524,0.4974188147380356,1.395319938659668,0,True,False,True,False,True,True
12,machine,001 knn,009 bayesian selection,22155.37603773585,0.6134789371770136,29.058632850646973,198,True,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,21390.91056603774,0.626815745638714,74.19747424125671,333,0.2582421332513263,0.48754506371282186,0.2529829208031785,0.8132926405186067,0.2881702478712063,0.2321771391197191
