,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8809523809523809,0.8809523809523809,0.15222501754760742,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.9047619047619048,0.9047619047619048,0.15222501754760742,0,0.2258670623811619,0.1571292874858326,0.025978080813817587,0.0022452872321166817,0.12883159167625352,0.2667223584634015,0.19322633194741623
4,ecoli,001 knn,004 l1,0.9047619047619048,0.9047619047619048,0.004152059555053711,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8095238095238095,0.8095238095238095,0.025046348571777344,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.8333333333333334,0.8333333333333334,0.025046348571777344,0,0.0,0.02277904328018221,1.0,1.0,0.10022779043280183,0.08656036446469251,0.04555808656036442
7,ecoli,001 knn,006 forward selection,0.7857142857142857,0.7857142857142857,4.211172342300415,0,True,False,False,False,True,True,True
8,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,1.519965410232544,0,True,True,True,True,True,False,True
9,ecoli,001 knn,008 stepwise selection,0.7857142857142857,0.7857142857142857,3.3479158878326416,0,True,False,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8333333333333334,0.8333333333333334,29.82441020011902,2,False,True,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.12673377990723,65,0.09076370437058462,0.9067113859821664,0.470934812389044,0.41918724809628743,0.134260288610557,0.13581737047876466,0.47850177336887145
