,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,12.534359811023622,0.7605253146999069,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,5.452022420444582,0.8958366144685938,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,12.513510047244095,0.7609236589867282,0.007155179977416992,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,8.932912881889761,0.8293326078510747,0.007155179977416992,0,0.36105781447873475,0.3657563174851459,0.4580640450107099,0.18216321320904258,0.40857000631559015,0.7158625584990729,0.3601222888845801,0.22945359276697438,0.340210910338725,0.42699567959803186,0.5083137754975402,0.3270831446488184,0.7276766140910107
4,boston,001 knn,003 feature importance selection,9.161702803149606,0.8249614716128004,0.2674407958984375,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,10.267855496062992,0.8038279177637784,0.2674407958984375,0,0.03670541836515841,0.0012871726415638702,0.004632509355489934,0.0010296373299206422,0.02791671552459263,0.39894383764549785,0.012635175863492686,0.07055366734859733,0.006763199007550003,0.015477929290245792,0.017332511695017056,0.010219941946068452,0.39650228398680537
6,boston,001 knn,004 l1,10.232075338582675,0.8045115140608188,0.007041215896606445,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,10.27250179527559,0.8037391480891782,0.06298160552978516,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,10.240183559055119,0.8043566027948861,0.06298160552978516,0,1.0,0.4180206794682423,0.8714918759231906,0.0,0.2363367799113737,1.0,0.9571639586410635,0.9364844903988183,0.6883308714918759,0.8670605612998523,0.8345642540620384,0.8833087149187593,0.9970457902511078
9,boston,001 knn,006 forward selection,15.576568314960626,0.7024025278099967,9.027209520339966,0,True,False,True,False,False,False,False,True,False,False,False,False,True
10,boston,001 knn,007 backward selection,10.252766236220472,0.8041162049844006,5.37214469909668,0,True,False,True,False,True,True,True,True,False,True,True,True,True
11,boston,001 knn,008 stepwise selection,15.53021266141732,0.7032881738032128,10.540954351425171,0,True,False,True,False,False,False,False,True,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,10.159722330708663,0.8058938514160865,32.79224491119385,15,False,True,False,True,True,True,True,True,True,True,True,False,True
13,boston,001 knn,013 bayesian weighting,7.592908976377952,0.8549339962276167,84.89671158790588,480,0.7077744493690902,0.9118762251201867,0.858957161596994,0.9072605275576507,0.10635077250538932,0.03865519072009875,0.9203339199343192,0.3329292398378846,0.6986510255323086,0.9569695469249795,0.9370190442139538,0.8936186374453161,0.060786203406517414
