,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.8413507749341167,0.01751801320503943,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,1.939564550347677,-0.0348855084446591,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.8222143469197647,0.027728558676133552,0.006520748138427734,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,1.804329676466372,0.0372712089953543,0.006520748138427734,0,0.06257786922062386,0.0035590428128533286,0.09325320732984413,0.011409002307969568,0.007507161780912995,0.05902752473749298,0.044878952103451414,0.014450951869800097,0.03996652711631942,0.03617885826170544,0.0831104532265324,0.03164343423201046
4,fire,001 knn,003 feature importance selection,1.999775965299591,-0.06701226636334434,0.2506849765777588,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,1.7566147034484973,0.06273029160396093,0.2506849765777588,0,0.08664154495977956,0.06625509495802347,0.02813089997089802,0.04959431352061133,0.08117569762874276,0.1104249453570504,0.0895627708043971,0.08258363784360914,0.19128477101655056,0.12788558141828515,0.08496581573111905,0.0014949267909334129
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,1.7325033809764534,0.07559527112283349,0.04752302169799805,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,1.8479249911387792,0.014010235607037957,0.04752302169799805,0,0.36432160804020103,0.05025125628140704,0.6958637469586375,0.3844221105527638,0.7939698492462312,0.8542713567839196,0.8618090452261307,0.8065326633165829,1.0,0.9723618090452262,0.7035175879396985,0.0
9,fire,001 knn,006 forward selection,1.8416030933399543,0.017383384707282845,4.161756992340088,0,False,True,True,False,False,False,False,False,False,False,False,False
10,fire,001 knn,007 backward selection,1.75927206928493,0.061312411804978595,4.886357545852661,0,False,True,False,True,True,True,True,True,True,False,True,True
11,fire,001 knn,008 stepwise selection,1.8205398360450644,0.028622020581100638,2.835012912750244,0,False,True,False,False,True,False,False,False,True,False,True,True
12,fire,001 knn,009 bayesian selection,1.7604323148543772,0.060693344331383625,32.31595706939697,90,True,True,False,True,True,True,True,False,True,False,True,True
13,fire,001 knn,013 bayesian weighting,1.6936265469649479,0.09633862412209493,83.43434405326843,307,0.7122158879028473,0.49686312050982195,0.1570243658498538,0.9205622962414959,0.6468299262069644,0.44126155075839185,0.08340412551415256,0.3241488375757554,0.167792977261419,0.8933931853977306,0.6978073635024982,0.09326868078919096
