,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,15908.760566037734,0.5485555985168669,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4295.330392318062,0.8781110036773094,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,15908.760566037734,0.5485555985168669,0.01589369773864746,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,14404.961886792453,0.5912290357016781,0.01589369773864746,0,0.3086636827022462,0.8432763841059766,0.856078693176694,0.6671640357537097,0.69313882590414,0.570142195000468
4,machine,001 knn,003 feature importance selection,16456.66320754717,0.5330077134983888,0.1541728973388672,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,11193.919245283016,0.6823490960870038,0.1541728973388672,0,0.05952072312334699,0.0850224160286521,0.5702838479978687,0.12363897419920271,0.1095058249725236,0.05202821367840583
6,machine,001 knn,004 l1,11193.919245283016,0.6823490960870038,0.006443500518798828,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,16561.519056603775,0.5300322091639769,0.021007299423217773,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,10135.073018867924,0.7123960754831925,0.021007299423217773,0,1.0,0.3395784543325527,0.16159250585480095,0.36768149882903983,0.04449648711943794,0.6861826697892272
9,machine,001 knn,006 forward selection,17779.77679245283,0.4954615943049747,2.775317668914795,0,False,True,False,True,False,False
10,machine,001 knn,007 backward selection,10147.162641509436,0.7120530071193876,1.261547565460205,0,False,True,True,True,True,True
11,machine,001 knn,008 stepwise selection,10147.162641509436,0.7120530071193876,2.0591633319854736,0,False,True,True,True,True,True
12,machine,001 knn,009 bayesian selection,10135.073018867924,0.7123960754831925,29.093130350112915,19,True,True,True,True,True,True
13,machine,001 knn,013 bayesian weighting,9429.723773584905,0.732411837650935,74.22645473480225,209,0.2863989302700395,0.25280430303786294,0.19953846174819187,0.846643698641828,0.5342567447123844,0.37800970656703947
