,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.8282795168462103,-0.06374820969613393,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,1.9915707496142532,-0.15875597788232176,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.863005286402657,-0.08395271062480547,0.006722688674926758,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,1.7573344841441072,-0.022470248187339115,0.006722688674926758,0,0.07801956414992947,0.06729588734065323,0.15958062561524025,0.020364244947479945,0.05844222889246966,0.07286820025021144,0.10525803081397751,0.008265370742412842,0.06382711883650953,0.04426281070880892,0.09046181252703557,0.0331625248334651
4,fire,001 knn,003 feature importance selection,1.9808211733152465,-0.15250154991455367,0.24184536933898926,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,1.7387389212466289,-0.011650788384711896,0.24184536933898926,0,0.08059940202178532,0.07169461095836457,0.03643053058500805,0.0453321572844943,0.06848800348789172,0.1008892194732212,0.10618583400957653,0.08061473349239194,0.17718696489200103,0.126409815763158,0.10503540792505764,0.0011333201070497228
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,1.7305935136887785,-0.006911544397635083,0.04811811447143555,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,1.8123971592434334,-0.054507374632329464,0.04811811447143555,0,0.2396694214876033,0.824468085106383,0.773936170212766,0.31129476584022037,0.8319559228650137,0.8787878787878788,0.8787878787878788,0.8071625344352618,1.0,0.8953168044077136,0.743801652892562,0.0
9,fire,001 knn,006 forward selection,1.8206430448391748,-0.05930507977479049,5.511332750320435,0,False,False,False,False,True,False,False,True,False,True,False,False
10,fire,001 knn,007 backward selection,1.8016023545485,-0.04822663141858796,2.6519715785980225,0,True,True,True,True,False,True,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,1.8900513352262847,-0.09968891821800607,2.769651412963867,0,False,True,False,True,False,False,True,False,False,False,True,True
12,fire,001 knn,009 bayesian selection,1.648675792254869,0.04075065862700111,32.48680281639099,110,True,False,False,True,False,True,False,True,False,True,False,True
13,fire,001 knn,013 bayesian weighting,1.6346367781375766,0.04891898080944812,83.41332459449768,236,0.08315900060126635,0.03257715397904361,0.4418679699133547,0.10765092731123246,0.1008793650055508,0.4061180508534717,0.06728954875737814,0.019339787259205213,0.9097018013985813,0.21363979786540205,0.49888633546565425,0.4700022821720953
