,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13926959037780762,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13926959037780762,0,0.10734646334083454,0.026416224060927657,0.3907816413407001,0.4754556712575378
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0038623809814453125,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.011961936950683594,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.011961936950683594,0,0.0,0.14782608695652177,0.04347826086956519,0.5565217391304348
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9318442344665527,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8506760597229004,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.2956738471984863,0,False,False,True,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.8663809299469,0,False,True,True,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,71.01113247871399,34,0.810362487628007,0.513703744673371,0.4533437928429336,0.009164373131680753
