,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.214883355670466,-0.12915385635214394,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.0717888672103184,-0.056203877720604645,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.217385309818268,-0.1304293597176709,0.006063699722290039,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.0812737070818477,-0.06103927615836002,0.006063699722290039,0,0.049724480532391147,0.027737674229108916,0.11812470723389355,0.013787127204933067,0.00995468476602215,0.06949428184467055,0.09168354926687841,0.01541983198306205,0.07009122086057888,0.02667872127845716,0.038933981241875595,0.03429424677964495
4,fire,001 knn,003 feature importance selection,2.2132912025241858,-0.12834217213391064,0.24228668212890625,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.11945473764417,-0.08050407451379993,0.24228668212890625,0,0.0927844357562683,0.06931595713391887,0.03368022171401063,0.051207237767118906,0.0764456044334176,0.10824159904988793,0.09002377830180473,0.08067513495065703,0.1869989761146003,0.11839975835704104,0.0910145127694309,0.0012127836518438311
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.1223804967155844,-0.08199563483899142,0.03295326232910156,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.198070720684006,-0.12058272705009765,0.03295326232910156,0,0.22807017543859648,0.9058823529411765,0.6911764705882353,0.19005847953216373,0.7982456140350878,0.8450292397660819,0.847953216374269,0.7748538011695907,1.0,0.8625730994152047,0.652046783625731,0.0
9,fire,001 knn,006 forward selection,2.2495644658562792,-0.14683438531030713,2.7643353939056396,0,False,False,True,False,False,False,False,False,False,False,False,False
10,fire,001 knn,007 backward selection,2.2072829220048753,-0.12527913357657283,2.677318572998047,0,True,True,True,True,True,True,True,True,True,False,True,True
11,fire,001 knn,008 stepwise selection,2.0893747104760965,-0.06516919081030781,9.74766230583191,0,True,False,False,False,True,True,True,True,False,True,True,True
12,fire,001 knn,009 bayesian selection,2.0079101389004204,-0.023638319708111366,32.82791304588318,175,True,True,True,False,True,False,False,True,False,False,False,False
13,fire,001 knn,013 bayesian weighting,2.01620644924792,-0.02786780240226361,83.37354922294617,363,0.2950132406186343,0.5176464840714592,0.15732759322292916,0.561066924305358,0.7465922562106253,0.063161438885436,0.015868038215413122,0.5761502381547008,0.6340185251725686,0.5610834457218572,0.8442537593498806,0.7949893803346089
