,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.9370629370629371,0.9370629370629371,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.1631145477294922,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.9440559440559441,0.9440559440559441,0.1631145477294922,0,0.06447095984313013,0.01531707107250519,0.0569418115416547,0.04030291426703423,0.0049960823250443575,0.009490151829483368,0.04104302161456567,0.10657948091311371,0.0036424151808402043,0.002607730418702983,0.013181241842011011,0.003679978754043314,0.020555000293742052,0.0431403206783778,0.005382643529474689,0.0034563837662289552,0.004847043939027173,0.004925380685340309,0.003978493924899406,0.004114438800479527,0.12551409800590024,0.01214289409290121,0.11432701966626307,0.13694841589405732,0.015143218453938607,0.013928919733889046,0.016674874930616444,0.09678769529007472,0.008159167609203948,0.00772113110345661
4,breast_cancer,001 knn,004 l1,0.9230769230769231,0.9230769230769231,0.015233039855957031,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.9370629370629371,0.9370629370629371,0.055135250091552734,0,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.916083916083916,0.916083916083916,0.055135250091552734,0,0.0,0.002871500358937573,0.008614501076812608,0.0,0.005743000717875035,0.005743000717875035,0.015793251974156486,0.011486001435750182,0.001435750179468731,0.001435750179468731,0.0,0.0,0.0,0.0,0.002871500358937573,0.0,0.011486001435750182,0.011486001435750182,0.001435750179468731,0.002871500358937573,0.0,0.0,0.002871500358937573,0.002871500358937573,0.005743000717875035,0.0,0.011486001435750182,0.012921751615218913,0.002871500358937573,0.0
7,breast_cancer,001 knn,006 forward selection,0.8811188811188811,0.881118881118881,11.130954504013062,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.916083916083916,0.916083916083916,7.364751100540161,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9300699300699301,0.9300699300699301,7.4489946365356445,0,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.9300699300699301,0.9300699300699301,42.68672966957092,2,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,True
11,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,111.02119207382202,154,0.714535751087133,0.39667557270277654,0.4831276200758727,0.24777928622298215,0.7538889416916109,0.23267849814605973,0.0655432042134308,0.04151424768138404,0.3469017973929543,0.7702415467590625,0.9078740774674852,0.285155903114251,0.9181499957573358,0.06677663977827338,0.8994571584744524,0.045695179867805684,0.923852071625373,0.4193768090538425,0.4862370086718115,0.9107345087466279,0.4621819907071758,0.9823766827079106,0.91265909299594,0.21282009066551638,0.8927021575509021,0.2621976634419815,0.15588468471205355,0.1062984140289024,0.5191934329536162,0.9312161241543163
