,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8901734104046243,0.8901734104046243,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.861271676300578,0.861271676300578,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.8728323699421965,0.8728323699421965,0.13692688941955566,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8901734104046243,0.8901734104046243,0.13692688941955566,0,0.012145943848535184,0.06737376217696454,0.07881120433714933,0.023000788372645034,0.08322272777074835,0.029614976378984102,0.09673581711889004,0.2883385691873279,0.04580581342205842,0.09020273660999877,0.011346640063435633,0.01770870356774777,0.07275667219890729,0.08293564494660764
4,australian,001 knn,004 l1,0.8901734104046243,0.8901734104046243,0.0041980743408203125,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.8728323699421965,0.8728323699421965,0.0580294132232666,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.0580294132232666,0,0.8018787361229718,0.0,0.048484848484848464,0.955593509820666,0.49870129870129876,0.43979504696840305,0.1367965367965368,0.9982920580700256,0.8787361229718189,0.11187019641332195,0.7916310845431256,1.0,0.22337662337662334,0.34978354978354975
7,australian,001 knn,006 forward selection,0.884393063583815,0.884393063583815,3.414517641067505,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.8786127167630058,0.8786127167630058,3.3929131031036377,0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.9017341040462428,0.9017341040462428,5.2315239906311035,0,False,True,False,False,True,False,False,True,True,False,False,False,True,False
10,australian,001 knn,009 bayesian selection,0.9190751445086706,0.9190751445086706,34.077555894851685,90,True,True,False,False,True,True,False,True,True,True,False,False,False,False
11,australian,001 knn,013 bayesian weighting,0.9421965317919075,0.9421965317919075,88.16110396385193,218,0.9482961783952261,0.066427138622598,0.2968296509393415,0.3767474936021184,0.1743680098437114,0.8440197054647447,0.15933611329432879,0.04900435161737511,0.6472453717981819,0.005388883225654092,0.4094320554142279,0.42172445185857577,0.37675424815786906,0.9474261131664355
