,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7976190476190477,0.7976190476190477,0.1649186611175537,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.1649186611175537,0,0.2312371742525652,0.15194055602144727,0.02453050214080195,0.0015216074514110194,0.12277382452315011,0.2544050660507923,0.21359126955983224
4,ecoli,001 knn,004 l1,0.8571428571428571,0.8571428571428571,0.013530969619750977,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6785714285714286,0.6785714285714286,0.04204130172729492,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.7142857142857143,0.7142857142857143,0.04204130172729492,0,0.08484848484848484,0.028282828282828243,0.9811676082862524,1.0,0.12121212121212122,0.004040404040404066,0.0
7,ecoli,001 knn,006 forward selection,0.6904761904761905,0.6904761904761905,4.316835403442383,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.6904761904761905,0.6904761904761905,1.5800673961639404,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6904761904761905,0.6904761904761905,4.235332250595093,0,True,True,False,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.7976190476190477,0.7976190476190477,30.023701190948486,30,False,True,True,False,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.82471370697021,155,0.017284010577263496,0.04731776846205833,0.5844992837525492,0.1450651623820668,0.021445077674358635,0.8923076542488685,0.0929800952460859
