,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8323699421965318,0.8323699421965318,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.8439306358381503,0.8439306358381503,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.815028901734104,0.815028901734104,0.1460249423980713,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.8323699421965318,0.8323699421965318,0.1460249423980713,0,0.010181908016066905,0.073643397205411,0.08258391428750363,0.023332513004721517,0.06307099604233113,0.028835890859997486,0.09185646119580736,0.3059507914768645,0.06377186413366916,0.0855789259259122,0.011897311126367108,0.012953469982709713,0.06236931102561893,0.08397324571701942
4,australian,001 knn,004 l1,0.8439306358381503,0.8439306358381503,0.00410771369934082,0,False,False,False,True,True,False,False,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.838150289017341,0.8381502890173411,0.05710864067077637,0,True,False,False,True,True,True,False,True,True,True,True,True,False,True
6,australian,001 knn,012 relieff weighting,0.8323699421965318,0.8323699421965318,0.05710864067077637,0,0.7887445887445887,0.0,0.04295051353874879,0.8995670995670996,0.5004668534080299,0.3991341991341991,0.1325863678804855,1.0,0.858008658008658,0.17922077922077922,0.8147186147186147,0.9376623376623376,0.196078431372549,0.3099906629318394
7,australian,001 knn,006 forward selection,0.8208092485549133,0.8208092485549133,5.204005241394043,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,australian,001 knn,007 backward selection,0.8323699421965318,0.8323699421965318,4.841518402099609,0,True,False,True,True,True,True,True,True,True,False,True,True,True,True
9,australian,001 knn,008 stepwise selection,0.8208092485549133,0.8208092485549133,3.5108699798583984,0,True,True,False,False,True,False,True,True,False,False,True,True,True,False
10,australian,001 knn,009 bayesian selection,0.8728323699421965,0.8728323699421965,33.99016356468201,37,False,True,False,False,True,True,True,True,True,True,True,False,True,True
11,australian,001 knn,013 bayesian weighting,0.884393063583815,0.884393063583815,88.33921813964844,282,0.6649975154993015,0.2546083469251865,0.12680201031046953,0.16539925347393086,0.8070448173376743,0.8922633933811623,0.6174577179106141,0.28778738825777306,0.7480925400646616,0.06869081028564752,0.7415639172588542,0.28405872608493427,0.6205236970330659,0.6965088660550243
