,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7976190476190477,0.7976190476190477,0.15254855155944824,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.15254855155944824,0,0.2164370699183529,0.16601886142763203,0.02505777567193219,0.0030050871145706625,0.11919545215466557,0.26047413776414696,0.20981161594869963
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.004124879837036133,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7142857142857143,0.7142857142857143,0.04299020767211914,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.6309523809523809,0.6309523809523809,0.04299020767211914,0,0.0,0.019569471624266144,1.0,0.9929701230228472,0.14481409001956946,0.0273972602739726,0.09784735812133072
7,ecoli,001 knn,006 forward selection,0.5952380952380952,0.5952380952380952,3.3680262565612793,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.5952380952380952,0.5952380952380952,2.6456971168518066,0,True,False,False,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.5952380952380952,0.5952380952380952,3.3235998153686523,0,True,False,False,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.7261904761904762,0.7261904761904762,29.965556621551514,15,False,True,False,False,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8095238095238095,0.8095238095238095,76.0949535369873,228,0.16759170816826346,0.8788565539566764,0.5337271922429229,0.14253544235132792,0.10579837229420021,0.6352665391964373,0.0002308842902815102
