,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8452380952380952,0.8452380952380952,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.15727925300598145,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8571428571428571,0.8571428571428571,0.15727925300598145,0,0.22575714453123052,0.16381639474015033,0.021714126448604827,0.0031208821863656444,0.12545909718023926,0.2715751821215616,0.18855717279184772
4,ecoli,001 knn,004 l1,0.8809523809523809,0.8809523809523809,0.013896942138671875,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7976190476190477,0.7976190476190477,0.04267239570617676,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.6904761904761905,0.6904761904761905,0.04267239570617676,0,0.004264392324093813,0.10234541577825162,1.0,0.9806576402321083,0.15351812366737738,0.0,0.004264392324093813
7,ecoli,001 knn,006 forward selection,0.5357142857142857,0.5357142857142857,2.6382315158843994,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.5476190476190477,0.5476190476190477,1.5343718528747559,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.5833333333333334,0.5833333333333334,2.5000627040863037,0,True,False,False,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,30.25812554359436,8,True,False,False,True,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8928571428571429,0.8928571428571429,76.3786826133728,432,0.6702527673660253,0.056492464610136836,0.7523333399147449,0.16892275155393138,0.05335518699385247,0.06504886420451526,0.7350202331741506
