,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5740740740740741,0.5740740740740741,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15679931640625,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6111111111111112,0.6111111111111112,0.15679931640625,0,0.14705853729255214,0.11000620686212319,0.13860321760118208,0.16410421346429718,0.08639279246709754,0.10648667088393762,0.13816358152256494,0.06582842061681564,0.04335635928942949
4,glass,001 knn,004 l1,0.6481481481481481,0.6481481481481481,0.005855083465576172,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.035822153091430664,0,True,False,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.035822153091430664,0,0.1444444444444445,0.0,0.8111111111111111,0.05555555555555558,0.033333333333333326,0.7222222222222222,0.022222222222222254,1.0,0.6363636363636364
7,glass,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,4.31735897064209,0,True,False,True,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,3.565814733505249,0,True,True,True,True,True,False,False,True,False
9,glass,001 knn,008 stepwise selection,0.6666666666666666,0.6666666666666666,4.234545469284058,0,True,False,True,False,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6296296296296297,0.6296296296296297,31.01158046722412,2,False,False,True,True,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.98042249679565,378,0.7371861305076062,0.4014942278251661,0.5557914887927173,0.7171324044014002,0.9774740467604209,0.2747750986408759,0.07396827821905236,0.4880733741913601,0.7276418167890657
