,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,26.892496881889766,0.6801850698203736,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,13.176433417397055,0.8433012690525146,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,27.882540598425205,0.6684111254570375,0.007398128509521484,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,21.752803653543303,0.7413080900511679,0.007398128509521484,0,0.3554551581974709,0.37675234861942036,0.44877330576865787,0.2112283039301124,0.40868535275684237,0.6770319160387823,0.3576914680588251,0.24405959184352952,0.35121623781029687,0.4315885702345803,0.5248712005852039,0.33293112723099,0.7330675224917274
4,boston,001 knn,003 feature importance selection,22.681821354330715,0.7302598883011457,0.2720375061035156,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,21.240577763779534,0.74739965856154,0.2720375061035156,0,0.03519890750385333,0.001759757631695554,0.00758130270555369,0.0009756546525895854,0.0260581247739006,0.4053119112529339,0.013566188351975532,0.05946440570270627,0.0036744445485677574,0.009420765456397561,0.01615277701550411,0.010443615812377635,0.41039214459194434
6,boston,001 knn,004 l1,21.458901165354337,0.7448032807042557,0.016837120056152344,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,21.21648705511812,0.747686153651318,0.034037113189697266,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,21.119404724409456,0.7488406905079596,0.034037113189697266,0,1.0,0.40296296296296297,0.8637037037037036,0.0,0.24188790560471976,0.9941002949852508,0.9557522123893806,0.9277286135693216,0.6844444444444444,0.8592592592592593,0.8044444444444444,0.8156342182890856,1.0
9,boston,001 knn,006 forward selection,30.59249108661417,0.6361834513226194,6.02493143081665,0,True,False,False,False,False,False,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,21.196856566929142,0.7479196062473011,9.39029574394226,0,True,False,False,False,True,True,False,True,False,False,False,False,True
11,boston,001 knn,008 stepwise selection,21.329484220472445,0.7463423520434938,9.02658462524414,0,True,False,True,False,True,True,False,False,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,21.176119559055127,0.7481662179603932,33.019166469573975,40,True,False,False,False,False,True,True,True,False,True,False,False,True
13,boston,001 knn,013 bayesian weighting,18.93524006299213,0.7748155366429201,85.1771948337555,439,0.998268270488522,0.6068254398934512,0.1442128980102244,0.0831368858602706,0.37484917495980663,0.03202766626397981,0.0010428538824368977,0.4871080466438832,0.38394482629707277,0.854636503085955,0.367222080404229,0.7460464268085639,0.047282415293690996
