,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8571428571428571,0.8571428571428571,0.15006279945373535,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15006279945373535,0,0.20768241556040487,0.17314204482063764,0.021511557347825883,0.002313926986110249,0.12947292798972126,0.27185758322407344,0.1940195440712266
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.005551815032958984,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7738095238095238,0.7738095238095238,0.04183053970336914,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7738095238095238,0.7738095238095238,0.04183053970336914,0,0.0,0.04282655246252676,1.0,0.9924098671726755,0.04282655246252676,0.03426124197002145,0.004282655246252709
7,ecoli,001 knn,006 forward selection,0.75,0.75,3.3294003009796143,0,True,True,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,1.5671939849853516,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7738095238095238,0.7738095238095238,3.3763866424560547,0,True,True,True,True,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.7857142857142857,0.7857142857142857,29.683655261993408,30,True,True,False,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8214285714285714,0.8214285714285714,76.20642852783203,220,0.5992705505527585,0.24855821144960735,0.38938036238915424,0.03685843094245719,0.3233523105477557,0.7617389710479758,0.26263614128079255
