,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,822601.7813617351,0.7779803328323918,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,486908.22739708016,0.8685837971212318,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,960924.5317327804,0.7406471156002947,0.005771160125732422,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,746014.2728529988,0.7986512498344893,0.005771160125732422,0,0.3884015612471107,0.5663435438486563,0.25022039046833255,0.1035074076611934,0.05255166977121188,0.0850844852035701,0.28256777839915936,0.643748088929072,0.6522856111636345,0.07907162615423219,0.214132679126237
4,bike,001 knn,003 feature importance selection,825846.4460930648,0.7771046000051083,0.2386181354522705,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,972791.1381467988,0.7374443265155348,0.2386181354522705,0,0.06014786585150515,0.28369035980751645,0.03062174226675724,0.0023386069842443926,0.015472576763720039,0.0043657120999875286,0.016184682659497667,0.31277943436630423,0.1830687564746474,0.06341594890899968,0.02791431381682028
6,bike,001 knn,004 l1,972791.1381467988,0.7374443265155348,0.010963678359985352,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2094053.981544728,0.43481623970721917,0.05539512634277344,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1318149.6075988328,0.6442323080412675,0.05539512634277344,0,0.4710462287104623,0.12165450121654497,0.30735509011203116,0.0,0.04822211397954213,0.05547445255474448,0.13722627737226278,0.9834388699464198,1.0,0.9980516317584024,0.9990258158792011
9,bike,001 knn,006 forward selection,1318936.0079690346,0.644020059110608,8.226768732070923,0,True,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1331529.154354719,0.6406211773764666,4.899550199508667,0,True,True,False,False,True,False,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1331529.154354719,0.6406211773764666,6.000463485717773,0,True,True,False,False,True,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,1048949.6454159077,0.7168891966592892,31.47870683670044,36,True,True,False,False,True,True,False,False,True,True,False
13,bike,001 knn,013 bayesian weighting,650016.2467617892,0.8245610524685602,83.13926935195923,424,0.18610990635752359,0.11672661474755835,0.09646214280350313,0.7121512475990379,0.34897512831032335,0.9493998381714173,0.9104564600385903,0.01911216121604662,0.03166608432816845,0.7434112946442941,0.38233667368515906
