,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8703703703703703,0.8703703703703703,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6851851851851852,0.6851851851851852,0.1545124053955078,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7037037037037037,0.7037037037037037,0.1545124053955078,0,0.1431489303264241,0.13011701303203693,0.1498806195947066,0.13803625640013936,0.10623259190200005,0.09240920848578116,0.12278057888981006,0.07875480925696053,0.03863999211214116
4,glass,001 knn,004 l1,0.6851851851851852,0.6851851851851852,0.012724876403808594,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6851851851851852,0.6851851851851852,0.017674684524536133,0,True,False,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.7037037037037037,0.7037037037037037,0.017674684524536133,0,0.17741935483870963,0.016129032258064502,0.12,0.11290322580645162,0.0,0.7903225806451613,0.032258064516129004,1.0,0.4
7,glass,001 knn,006 forward selection,0.5555555555555556,0.5555555555555556,2.132033109664917,0,False,False,False,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.6481481481481481,0.6481481481481481,2.0359702110290527,0,True,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.7222222222222222,0.7222222222222222,2.1025469303131104,0,False,True,True,False,False,True,True,True,False
10,glass,001 knn,009 bayesian selection,0.7962962962962963,0.7962962962962963,30.607977867126465,2,False,True,True,True,True,False,False,False,False
11,glass,001 knn,013 bayesian weighting,0.8703703703703703,0.8703703703703703,78.04560995101929,202,0.0178295605995112,0.9193961011910303,0.6461473295470924,0.8949107269828763,0.33277514868575775,0.2565225430582105,0.21453882819935677,0.7266256712283429,0.15052449905599677
