,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7692307692307693,0.7692307692307693,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.9230769230769231,0.9230769230769231,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.6923076923076923,0.6923076923076923,0.16467714309692383,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.8076923076923077,0.8076923076923077,0.16467714309692383,0,0.009061885795685197,0.006767811045387177,0.00887556480437386,0.01912272600337278,0.011927756318722197,0.015634998761749078,0.013880418403846604,0.012515439879260747,0.03546980189435231,0.03475669903758895,0.07977827400638499,0.06243543641124644,0.029940309290604237,0.008863378079415828,0.013783224830098488,0.013979512641318297,0.019573903255975807,0.02210655500806856,0.005850250961160176,0.023636440602065663,0.020627135460179455,0.010463212892816483,0.012839341908636328,0.006610498016575579,0.00516942303989804,0.012583185259116648,0.016162147229692628,0.011742562694690487,0.00932510246114749,0.009483170381715358,0.01950182646006592,0.008938838193016283,0.007338434102581547,0.008170426928231021,0.022199479565807773,0.025997440596029885,0.028161099029528555,0.009405065862333225,0.011223461882812865,0.007066044636786281,0.009719797446908754,0.020177109131532856,0.019382948424687046,0.023136736848658097,0.02507895545942241,0.018018614130752328,0.013424849583992619,0.014135698792595417,0.014268315580982422,0.008674403303888686,0.018933311412751525,0.024297330631268765,0.012428613934158127,0.013189950604726554,0.011463530813695263,0.009203398272454973,0.010696254888131454,0.0051440003717863345,0.007036688874171127,0.010621207861096207
4,sonar,001 knn,004 l1,0.6538461538461539,0.6538461538461539,0.004185676574707031,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.8461538461538461,0.8461538461538461,0.027977943420410156,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False
6,sonar,001 knn,012 relieff weighting,0.8269230769230769,0.8269230769230769,0.027977943420410156,0,0.02166064981949456,0.02166064981949456,0.014440433212996373,0.014440433212996373,0.0,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.028880866425992746,0.028880866425992746,0.014440433212996373,0.028880866425992746,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.02166064981949456,0.028880866425992746,0.014440433212996373,0.014440433212996373,0.04332129963898912,0.02166064981949456,0.028880866425992746,0.05054151624548742,0.0,0.03610108303249093,0.10108303249097472,0.0577617328519856,0.028880866425992746,0.028880866425992746,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.0072202166064981865,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.014440433212996373,0.0,0.0,0.02166064981949456,0.02166064981949456,0.028880866425992746,0.03610108303249093,0.0072202166064981865,0.0577617328519856,0.0072202166064981865,0.014440433212996373,0.014440433212996373
7,sonar,001 knn,006 forward selection,0.6538461538461539,0.6538461538461539,14.215607166290283,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.8269230769230769,0.8269230769230769,21.295039892196655,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.8076923076923077,0.8076923076923077,21.374293088912964,0,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False
10,sonar,001 knn,009 bayesian selection,0.9038461538461539,0.9038461538461539,58.707767724990845,98,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
11,sonar,001 knn,013 bayesian weighting,0.9615384615384616,0.9615384615384616,157.8870074748993,417,0.9025802240047274,0.48719516531508217,0.4522291294201239,0.8830916745827595,0.7860681705913425,0.8481062679899946,0.59690002589828,0.2337727376772326,0.9403369404660415,0.4662094990398632,0.0016927519634860253,0.32265512981848005,0.08968486948437707,0.18417449886188425,0.13499327191532254,0.29881904647754476,0.701631471021278,0.7728250216327387,0.7644515749322032,0.8720076677262897,0.28207605634167654,0.1556628930688751,0.9313779398764109,0.819867276898721,0.6234625709000742,0.8638984350087742,0.09374087887620836,0.3183735003653111,0.06014264413230103,0.2092416094456308,0.21120271307985733,0.8115080698784923,0.9201148671024126,0.9873000847698448,0.7185489379966987,0.0952354767217751,0.06938346376434668,0.19980253478802568,0.006813825353053096,0.6061120689979334,0.4261290019956638,0.9715233684045426,0.05204574496241518,0.5026553159460363,0.34716421163680294,0.8782432578416012,0.8454623512977789,0.0912068994783834,0.8382336953266162,0.06334770836066511,0.2686097699642787,0.304634038591616,0.9867473783255178,0.8634649549286861,0.5293959804313007,0.30026973962672265,0.14850533497659005,0.5656808945465392,0.8050830409609125,0.2803840326637174
