,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.9777777777777777,0.9777777777777777,0.1479949951171875,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.1479949951171875,0,0.11843582637019323,0.024849874996581225,0.02392465103655985,0.026257864883979385,0.028678543111847726,0.06515672457124858,0.1607708569596303,0.008252705036154493,0.009770928617578627,0.13486142874138352,0.08996084078156115,0.11752716864551989,0.19155258624776192
4,wine,001 knn,004 l1,0.9777777777777777,0.9777777777777777,0.012735128402709961,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,1.0,1.0,0.036580801010131836,0,True,False,True,True,True,True,True,True,True,False,True,False,False
6,wine,001 knn,012 relieff weighting,0.9777777777777777,0.9777777777777777,0.036580801010131836,0,0.06295399515738498,0.03389830508474578,0.053268765133171914,0.09685230024213076,0.09200968523002417,0.053268765133171914,0.04358353510895885,0.09685230024213076,0.053268765133171914,0.0,0.07263922518159804,0.01937046004842613,0.01937046004842613
7,wine,001 knn,006 forward selection,0.9555555555555556,0.9555555555555556,6.096468448638916,0,True,False,False,False,False,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.9777777777777777,0.9777777777777777,4.228782415390015,0,True,True,False,False,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9333333333333333,0.9333333333333333,4.618710279464722,0,False,False,True,True,True,True,True,True,True,False,False,False,True
10,wine,001 knn,009 bayesian selection,1.0,1.0,33.44580078125,1,False,True,False,True,False,False,True,False,True,True,False,False,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,85.15286016464233,0,0.5472152265278769,0.46344412935543267,0.9043737039082286,0.14803620785040517,0.663030329366016,0.113595499764781,0.9428046841224721,0.3122413020743303,0.9058206671128796,0.5633933971411754,0.977148716577489,0.5612663767850584,0.6067477265349099
