,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8295454545454546,0.8295454545454547,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.6590909090909091,0.6590909090909091,0.16550230979919434,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.7613636363636364,0.7613636363636364,0.16550230979919434,0,0.020962596566274673,0.0,0.12110946927345163,0.039141126640152894,0.1297787071291727,0.03780097829075687,0.11433703310393697,0.05061993278324983,0.016865686113298736,0.017503743510161363,0.007283787348065365,0.022342532013160752,0.012447851132708515,0.02816608740404303,0.017159021036125464,0.016366431808227357,0.008758092972286422,0.019641006489185292,0.005884455610679493,0.02265303227755246,0.008829007062533643,0.015547625429451536,0.01794476803361408,0.01545812729524022,0.013036272246017163,0.0062544139467569865,0.07509366865654937,0.019151219609129824,0.02090239645545246,0.009210473313770963,0.019314880906924,0.02239432694201646,0.021930957318504973,0.02611029128154861
4,ionosphere,001 knn,004 l1,0.75,0.75,0.0036399364471435547,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.7613636363636364,0.7613636363636364,0.05104970932006836,0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8295454545454546,0.8295454545454547,0.05104970932006836,0,0.9629057187017002,1.0,0.15458937198067635,0.02254428341384862,0.2222222222222222,0.09017713365539448,0.19001610305958128,0.06441223832528176,0.13848631239935583,0.06763285024154586,0.06119162640901776,0.06119162640901776,0.06763285024154586,0.0,0.13526570048309183,0.09017713365539448,0.05152979066022545,0.04508856682769724,0.08051529790660228,0.06119162640901776,0.07407407407407407,0.02898550724637683,0.048309178743961345,0.032206119162640934,0.02254428341384862,0.025764895330112725,0.07729468599033817,0.02254428341384862,0.025764895330112725,0.019323671497584516,0.01610305958132041,0.019323671497584516,0.05152979066022545,0.09017713365539448
7,ionosphere,001 knn,006 forward selection,0.8863636363636364,0.8863636363636365,16.27653694152832,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8181818181818182,0.8181818181818182,12.098673582077026,0,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8181818181818182,0.8181818181818182,20.584203243255615,0,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True
10,ionosphere,001 knn,009 bayesian selection,0.9090909090909091,0.9090909090909091,45.01936602592468,10,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.9090909090909091,0.9090909090909091,117.79489398002625,10,0.964253971574809,0.5706205439847426,0.6499693087929841,0.9957054431174004,0.24666803383791344,0.9988816698592986,0.14855077093685431,0.7637994588229997,0.9548136301140695,0.1810114525945512,0.5074688985386684,0.9830565660375963,0.04097075441001108,0.9601553131200143,0.4970156428455693,0.7210140840992677,0.05308410423557969,0.9732020015558799,0.988572488048512,0.0028120897234361064,0.11435195770890355,0.011638608430300706,0.6835311762093809,0.37100757423043695,0.5639400272670947,0.7708825493914697,0.9833219366111405,0.6264560267627893,0.008479399014489408,0.5757620134700924,0.9894881813250338,0.4829285221726391,0.3445489358931275,0.7048665599145854
