,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.7115384615384616,0.7115384615384616,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.16479229927062988,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.7692307692307693,0.7692307692307693,0.16479229927062988,0,0.023855431332061985,0.00860217521161386,0.009833251201645278,0.03159053255370035,0.018789970210852443,0.008854431546936681,0.010553249042258578,0.012312980504462097,0.0333164244747429,0.04371700376169884,0.06447620618223367,0.04794554238416417,0.02144514529486432,0.010231907062657242,0.013166760933996706,0.01700654203102653,0.0180372618344729,0.015005769045536996,0.007174965038949662,0.020626771217190733,0.013360235790904238,0.011214425456481573,0.016794477546269514,0.006559846518516217,0.005470423565435733,0.010656422228185832,0.014161812792397619,0.01966525030227989,0.009013181658151568,0.004937511256682345,0.0194502297423224,0.011730742250043827,0.005846094833239239,0.011711381845579787,0.019430811428646423,0.03216756284795801,0.021730418595455075,0.006864431696846806,0.01808728607606176,0.004715294557861259,0.00369872786012438,0.010160098631856303,0.0157180620646832,0.02112747846034013,0.026780143018791572,0.01506720196772783,0.020469827064656124,0.015194590672759727,0.03306949118216633,0.008800847687776246,0.020874950106639024,0.032569822120774694,0.009661985438499231,0.008101539401053594,0.011300356864905216,0.009158717040553679,0.010418513746431235,0.006485336611600082,0.00898994125350421,0.012242206950772145
4,sonar,001 knn,004 l1,0.7307692307692307,0.7307692307692306,0.0047228336334228516,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7115384615384616,0.7115384615384616,0.03724789619445801,0,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,True,True
6,sonar,001 knn,012 relieff weighting,0.7692307692307693,0.7692307692307693,0.03724789619445801,0,0.006230529595015577,0.01869158878504673,0.012461059190031154,0.012461059190031154,0.006230529595015577,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.024922118380062308,0.012461059190031154,0.012461059190031154,0.0,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.024922118380062308,0.012461059190031154,0.012461059190031154,0.049844236760124616,0.012461059190031154,0.01869158878504673,0.012461059190031154,0.031152647975077885,0.03738317757009346,0.049844236760124616,0.024922118380062308,0.06853582554517135,0.01869158878504673,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.01869158878504673,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.012461059190031154,0.006230529595015577,0.01869158878504673,0.012461059190031154,0.03738317757009346,0.012461059190031154,0.006230529595015577,0.05607476635514019,0.0,0.03738317757009346,0.07476635514018692
7,sonar,001 knn,006 forward selection,0.6923076923076923,0.6923076923076923,21.308667182922363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.7692307692307693,0.7692307692307693,14.269393920898438,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.75,0.75,21.435393810272217,0,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True
