,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60
0,sonar,001 knn,000 all,0.6923076923076923,0.6923076923076923,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,sonar,000 rf,000 all,0.7884615384615384,0.7884615384615384,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,sonar,001 knn,003 feature importance selection,0.7884615384615384,0.7884615384615384,0.1619417667388916,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,sonar,001 knn,011 feature importance weighting,0.75,0.75,0.1619417667388916,0,0.012354025651772077,0.006755238042170484,0.015131182126684194,0.010551490888048834,0.022278153825931055,0.01923174871835951,0.007791292797236849,0.02167434658239819,0.05186027980162565,0.03766708796540669,0.08324304289265662,0.05379795145609686,0.023532311762117657,0.012332486264886087,0.019279672107669468,0.018254932420431316,0.019716759936097138,0.00985980873175815,0.01517932616035093,0.019470987136987843,0.02084835803147228,0.010430994781021299,0.014736519961989946,0.00798034208634329,0.01022994845713707,0.007814005879285272,0.012833749350095533,0.012494104328239943,0.014685165211869054,0.010491206441380381,0.009833153047789214,0.010238086691354552,0.010306926058764035,0.007699934683669056,0.009161322355255928,0.024374881869453142,0.027432823103987928,0.006428109436941277,0.011867164407152192,0.006367922662715363,0.007827892881698486,0.010093822014018339,0.021281119916007413,0.014183161984460279,0.03497531937883409,0.020915354419003895,0.013969731569791444,0.022222486244771727,0.032740538091931115,0.009715736724898888,0.01155790167554664,0.024678704454691634,0.0036258530953476287,0.006337382287728417,0.0036782420417475962,0.006299606431226495,0.007713005723950583,0.007887791214704324,0.005735470362229326,0.008344035372809156
4,sonar,001 knn,004 l1,0.6538461538461539,0.6538461538461539,0.0041925907135009766,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,sonar,001 knn,005 relieff selection,0.7115384615384616,0.7115384615384616,0.014744997024536133,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True
6,sonar,001 knn,012 relieff weighting,0.75,0.75,0.014744997024536133,0,0.02352941176470591,0.039215686274509776,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.039215686274509776,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.04705882352941182,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.039215686274509776,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.05490196078431375,0.07058823529411762,0.03137254901960784,0.02352941176470591,0.039215686274509776,0.02352941176470591,0.03137254901960784,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.02352941176470591,0.03137254901960784,0.02352941176470591,0.0,0.039215686274509776,0.03137254901960784,0.015686274509803977,0.039215686274509776,0.04705882352941182,0.03137254901960784,0.03137254901960784,0.02352941176470591,0.05490196078431375,0.039215686274509776
7,sonar,001 knn,006 forward selection,0.6923076923076923,0.6923076923076923,28.261651515960693,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,sonar,001 knn,007 backward selection,0.75,0.75,14.188787937164307,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,sonar,001 knn,008 stepwise selection,0.7115384615384616,0.7115384615384616,21.447410345077515,0,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,True
