,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8809523809523809,0.8809523809523809,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.1518411636352539,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8690476190476191,0.8690476190476191,0.1518411636352539,0,0.23790530403556073,0.15671343340794391,0.02777565870612691,0.0024506688904405863,0.12809420168336313,0.2549449022886692,0.19211583098789556
4,ecoli,001 knn,004 l1,0.8690476190476191,0.8690476190476191,0.013278722763061523,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8214285714285714,0.8214285714285714,0.042168378829956055,0,True,False,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.8333333333333334,0.8333333333333334,0.042168378829956055,0,0.08610567514677103,0.0,1.0,1.0,0.09393346379647749,0.046966731898238745,0.07827788649706457
7,ecoli,001 knn,006 forward selection,0.8452380952380952,0.8452380952380952,3.3635377883911133,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.8452380952380952,0.8452380952380952,1.5949187278747559,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.8214285714285714,0.8214285714285714,3.3702073097229004,0,True,True,False,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8452380952380952,0.8452380952380952,29.90304183959961,7,True,True,False,True,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8690476190476191,0.8690476190476191,75.90688467025757,3,0.4589616763244019,0.5848518334293276,0.14928419392913927,0.03570861228109756,0.46158062276714784,0.5827356651980278,0.9244485532631898
