,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7840909090909091,0.7840909090909092,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9659090909090909,0.9659090909090909,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.6704545454545454,0.6704545454545454,0.1686708927154541,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8522727272727273,0.8522727272727273,0.1686708927154541,0,0.013132099643342474,0.0,0.07108049662934086,0.04649127779145451,0.1227922501335539,0.044780460504722105,0.07965385995316326,0.05074683606763588,0.00940038658178895,0.03042639325450195,0.009364820932006001,0.017661272494128476,0.00944556416533381,0.03279360596788257,0.015947682619279285,0.03242941166275541,0.016797591217941995,0.01105344957024651,0.008672598636869974,0.018465921347403578,0.031173904014659626,0.0288679127357652,0.02078703982638235,0.0238987357724941,0.015495299612930984,0.012286856100421881,0.054858696744773915,0.031983002218216934,0.035700047084382756,0.009803602364590318,0.020757632943058265,0.01639254043015514,0.03713468950810998,0.01972406147070708
4,ionosphere,001 knn,004 l1,0.9090909090909091,0.9090909090909091,0.0037856101989746094,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8409090909090909,0.8409090909090909,0.02386164665222168,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.9204545454545454,0.9204545454545455,0.02386164665222168,0,0.9845857418111753,1.0,0.1477045908183633,0.07185628742514971,0.1477045908183633,0.10778443113772451,0.16367265469061876,0.07185628742514971,0.12375249500998009,0.07584830339321358,0.05988023952095811,0.10778443113772451,0.10379241516966065,0.08383233532934131,0.13173652694610782,0.17564870259481036,0.015968063872255467,0.043912175648702645,0.019960079840319334,0.055888223552894245,0.06387225548902198,0.05988023952095811,0.06387225548902198,0.12375249500998009,0.019960079840319334,0.03992015968063867,0.15568862275449102,0.06786427145708585,0.0,0.0239520958083832,0.06387225548902198,0.10778443113772451,0.07984031936127745,0.10778443113772451
7,ionosphere,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,16.31807518005371,0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8409090909090909,0.8409090909090909,11.981895923614502,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8409090909090909,0.8409090909090909,8.19677186012268,0,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True
10,ionosphere,001 knn,009 bayesian selection,0.9318181818181818,0.9318181818181818,44.4337432384491,13,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True
11,ionosphere,001 knn,013 bayesian weighting,0.9431818181818182,0.9431818181818182,117.21663689613342,459,0.5771107836180027,0.22254311099668947,0.9353227132895829,0.3226527893279098,0.9905490696567892,0.2847974760361045,0.1581597110530118,0.13887395305525965,0.224398247156082,0.25823452803866626,0.7417488873690922,0.636762423583542,0.45468533686251056,0.3139489542171419,0.4135341076585395,0.07573002809548819,0.7809213227518992,0.16732545976118707,0.8681145840683898,0.146360914838249,0.40076264196457306,0.5327990071674111,0.49080153066784976,0.42730674803537605,0.9441415208993332,0.18440866082123394,0.7775170884617877,0.048664009654675044,0.9776590389638975,0.12042068164639066,0.19685198893612693,0.08700870443742918,0.7016438589981576,0.14957507477385462
