,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
0,australian,001 knn,000 all,0.8728323699421965,0.8728323699421965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,australian,000 rf,000 all,0.9017341040462428,0.9017341040462428,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,australian,001 knn,003 feature importance selection,0.861271676300578,0.861271676300578,0.16102099418640137,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,australian,001 knn,011 feature importance weighting,0.9075144508670521,0.9075144508670521,0.16102099418640137,0,0.011087262944487022,0.07972481955825798,0.07944467369098929,0.02023972103198443,0.07836769541336566,0.03374771164719164,0.09926320177130561,0.2413936830752142,0.06001679164535594,0.10284298445548352,0.012567722393790825,0.012617881141708746,0.07712654178554934,0.09155930944531596
4,australian,001 knn,004 l1,0.8728323699421965,0.8728323699421965,0.01275491714477539,0,False,False,False,True,True,False,True,True,True,True,False,False,False,True
5,australian,001 knn,005 relieff selection,0.884393063583815,0.884393063583815,0.05950331687927246,0,True,False,False,True,True,True,False,True,True,True,True,True,True,False
6,australian,001 knn,012 relieff weighting,0.8786127167630058,0.8786127167630058,0.05950331687927246,0,0.8343504795117699,0.0,0.03240324032403241,0.916303400174368,0.5004500450045004,0.36704446381865735,0.1602160216021602,1.0,0.8796861377506539,0.12292938099389712,0.7768090671316478,0.966870095902354,0.2952295229522952,0.2718271827182718
7,australian,001 knn,006 forward selection,0.8959537572254336,0.8959537572254335,3.43929386138916,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,australian,001 knn,007 backward selection,0.884393063583815,0.884393063583815,4.834388017654419,0,True,False,True,True,True,True,True,True,True,True,True,False,True,True
9,australian,001 knn,008 stepwise selection,0.8786127167630058,0.8786127167630058,3.492727041244507,0,True,False,False,False,True,False,True,True,False,False,False,False,True,True
10,australian,001 knn,009 bayesian selection,0.9017341040462428,0.9017341040462428,34.14038300514221,14,True,True,True,True,True,False,True,True,False,False,True,True,True,True
11,australian,001 knn,013 bayesian weighting,0.9364161849710982,0.9364161849710982,88.00973176956177,229,0.38279881200711724,0.5473081656934795,0.2515289526657703,0.7677554730517198,0.28608245662442855,0.10373975137781545,0.2455041437805357,0.09587136887351315,0.4838215570359833,0.2990171862341463,0.21265560883458756,0.6060019244577308,0.9531772001962128,0.04011078460682255
