,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8068181818181818,0.8068181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9772727272727273,0.9772727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.6931818181818182,0.6931818181818182,0.169114351272583,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8181818181818182,0.8181818181818182,0.169114351272583,0,0.03186499393007117,0.0,0.06895034273198804,0.03263009846361206,0.14716592260482855,0.04405514919046962,0.09562229006003771,0.05021694482078196,0.023027231698695222,0.01269116861441347,0.013830060745162782,0.02619769884791796,0.019120765570949726,0.03392553748362374,0.01610210956940574,0.018094417715651196,0.010606340209011137,0.01822319000058936,0.011912966591567814,0.016149681181009005,0.01811315442081211,0.01681661402764471,0.012576847305769558,0.015033194518919527,0.01198693854982202,0.012827080202407576,0.06678225341859048,0.03639625865735956,0.0371863686780272,0.010117353354442573,0.018631151969225424,0.01144205883186224,0.027542561928998763,0.014161254106332233
4,ionosphere,001 knn,004 l1,0.8522727272727273,0.8522727272727273,0.0035963058471679688,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8409090909090909,0.8409090909090909,0.04625892639160156,0,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.04625892639160156,0,1.0,0.9418070444104135,0.1362862010221465,0.027257240204429323,0.15332197614991483,0.03407155025553665,0.1669505962521295,0.027257240204429323,0.09199318568994885,0.07836456558773419,0.0,0.040885860306643984,0.047700170357751315,0.030664395229982988,0.09199318568994885,0.040885860306643984,0.08177172061328786,0.023850085178875657,0.017035775127768327,0.04429301533219765,0.04429301533219765,0.020442930153321992,0.04429301533219765,0.047700170357751315,0.04429301533219765,0.04429301533219765,0.10562180579216351,0.027257240204429323,0.03407155025553665,0.05792163543441231,0.10221465076660985,0.07155025553662686,0.05110732538330498,0.08517887563884152
7,ionosphere,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,12.21125864982605,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8068181818181818,0.8068181818181818,19.393651008605957,0,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8636363636363636,0.8636363636363636,12.293470859527588,0,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True
10,ionosphere,001 knn,009 bayesian selection,0.9090909090909091,0.9090909090909091,44.449382305145264,4,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True
11,ionosphere,001 knn,013 bayesian weighting,0.9204545454545454,0.9204545454545455,117.53998732566833,252,0.8548504767008464,0.5257023999388275,0.5190972595901746,0.1413478105866692,0.9728369341872448,0.2406902051580059,0.14521803583297177,0.4949043199718973,0.25872859640084483,0.4992701568011354,0.845116638533609,0.7201462577532853,0.36241868337051597,0.5783647917106087,0.4235553534418316,0.4499298392430125,0.37648093470351723,0.5832023682722828,0.22766618938704886,0.934481071265365,0.07569049406652059,0.6065434827960902,0.3951247493924433,0.05925929269506047,0.7597867049714815,0.24522712612853587,0.9145462856610673,0.6863769358943775,0.26383397711101625,0.5035349934674688,0.11879948440542679,0.9201091358189004,0.9775027279554467,0.2863799660408476
